TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectB - TIM - 2543,Redundantly declared symbol 'OS_copy_system_tables(void)',4,"The functions OS_copy_system_tables and OS_copy_scp_tables are declared twice, in ostasks.h and in the file osstart.c. File fsw/shared/os/ostasks.h: void OS_copy_boot_segments (void); ... void OS_copy_scp_tables (void); File fsw/shared/os/osstart.c: #include ""ostasks.h"" ... void OS_copy_system_tables(void); void OS_copy_scp_tables(void);",10/31/06
ProjectB - TIM - 2542,"Local declarator 'GII_200HzTaskCtr' (line 135, file fsw/cpu/gce/tasks/gi/gitask.c) is not referenced.",4,The definitions of the following functions lies outside the scope of GCE and are unreferenced: GII_200HzTaskCtr in giitask.c SM_get_usecs(void) in sm_main.c,10/31/06
ProjectB - TIM - 2541,The declared external variable gi_StartAddr in the file giglobal.c is not referenced.,4,"Unlike the other external declarations of the group in giglobal.c, the declaration gi_StartAddr is not referenced and its definition is outside the scope of GCE. File giglobal.c /* ** External Declarations */ extern GI_HkTlmPkt_t GI_HkPkt; /* GI task housekeeping packet */ extern GI_GcePresent_t GI_GcePresent[GI_MAX_ETU_GIC_CARDS]; /* GIC cards PCI Status information*/ extern uint32 gi_StartAddr; /* GIC card PCI start address */ extern GI_axisStatus_t GI_AxisStatus[GI_MAX_GIMBAL_AXES]; /* Antenna move command processing status */ extern uint8 GI_GlitchFlagStatus; /* Glitch status */ extern OS_PciAccessInfo_t GI_PciInfo[GI_MAX_ETU_GIC_CARDS];",10/31/06
ProjectB - TIM - 2540,"Symbol return_code, on line 161,in file fsw/shared/os/osstart.c, is not accessed.",4,"Multiple instances of function call return values (ie. a return code) exist within the function OS_AttachExceptions(). The function returns the ""return code"" to the calling routine but the function in osstart.c does no condition checking of the value. No error checking is being done in OS_AttachExceptions() either. File fsw/shared/os/osstart.c: void OS_fswExecMain(uint32 start_type, uint32 modeId ) { int return_code; ... return_code = OS_AttachExceptions(); ------------------- File: osexception.c uint32 OS_AttachExceptions(void) { uint32 return_code; int i; ... for ( i = 2; i < 256; i++ ) { return_code = OS_ExcAttachHandler(i, OS_UnhandledInterrupt, 0 ); } ... return_code = OS_ExcAttachHandler (OS_ACCESS_ERROR_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_ADDRESS_ERROR_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_ILLEGAL_INSTRUCTION_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_PRIV_VIOLATION_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_UNIMP_A_LINE_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_UNIMP_F_LINE_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_DEBUG_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_FORMAT_ERROR_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_UNINIT_INTERRUPT_EXCEPTION, OS_ExceptionHandler, 0); return_code = OS_ExcAttachHandler (OS_FLOATING_POINT_EXCEPTION, OS_FPExceptionHandler, 0); return ( return_code ); }",10/31/06
ProjectB - TIM - 2539,ProjectB Ground System: DDS QCP - qcpMd5.c - if statement contains no code,4,"The code file qcpMd5.c contains an if clause that does not execute any code. In lines 218-223, the code does an ""if check"" on data item "" btsRdTot "" to see if it is equivalent to the value of “(mod * 1788)”. However, the test is not needed since the ""true"" line of the code logic no longer prints that the file size is as it has been commented out. So the true and false paths syntactically do the same thing. The code example: 00218 if (btsRdTot == (mod * 1788)) 00219 { 00220 /* 00221 printf(""file size verified\n""); 00222 */ 00223 } else",10/31/06
ProjectB - TIM - 2538,ProjectB Ground System: DDS QCP - sharmem.c - if statement contains no code,4,"The code file sharmem.c contains an if clause that does not execute any code. In function 'SharMemCreat' lines 65-70 does an ""if check"" on data item ""iGotItFirst"". However, the test is not needed since the ""true"" line of the code logic no longer calls ""sharMemReset(shmPtr)"" as it has been commented out. So the true and false paths syntactically do the same thing. The code example: 00065 if (iGotItFirst) 00066 { 00067 /* 00068 sharMemReset(shmPtr); 00069 */ 00070 }",10/31/06
ProjectB - TIM - 2537,Variable 'gicPciReadDataItems' may not have been initialized on line 1311.,4,"If the two conditions on line 1324 of file giglobal.c are true, then the function OS_PciBusFastRead is executed and gicPciReadDataItems[] assigned a value. However, on line 1331, only one of the two conditions is checked and as a result, the value of gicPciReadDataItems[] could be unassigned and passed to *dstPtr. A review of the functions called does not indicate that one can assume that ""(GI_GcePresent[GI_GIC_MINUS_Z_CARD].GicPresent)"" is true at the point at which the for-loop is stated on line 1329. A second instance of this issue is at line 1378. from file fsw/cpu/gce/tasks/gi/giglobal.c: 1308 void GI_PciBusFastRead(uint32 pciOffset, uint32 dst, uint32 items) 1309 { 1310 1311 uint32 gicPciReadDataItems[items], *dstPtr; 1312 uint8 i; 1313 1314 /* Configure read destination pointer */ 1315 dstPtr = (uint32 *)dst; 1316 1317 /* Get GIC Breadboard or ETU/FLT GIC #1 register values */ 1318 if (GI_GcePresent[GI_GIC_PLUS_Z_CARD].GicPresent) 1319 { 1320 OS_PciBusFastRead(GI_GcePresent[GI_GIC_PLUS_Z_CARD].StartAddr + pciOffset, (uint32)dstPtr, items, &GI_PciInfo[GI_GIC_PLUS_Z_CARD] ); 1321 } 1322 1323 /* Get ETU/FLT GIC #2 register values */ 1324 if ( (OS_HW_MODEL != OS_HW_MODEL_BB) && (GI_GcePresent[GI_GIC_MINUS_Z_CARD].GicPresent) ) 1325 { 1326 OS_PciBusFastRead(GI_GcePresent[GI_GIC_MINUS_Z_CARD].StartAddr + pciOffset , (uint32)&gicPciReadDataItems , items, &GI_PciInfo[GI_GIC_MINUS_Z_CARD] ); 1327 } 1328 1329 for (i = 0; i < items/4; i++) 1330 { 1331 if (OS_HW_MODEL != OS_HW_MODEL_BB) 1332 { 1333 if ( GI_GcePresent[GI_GIC_MINUS_Z_CARD].GimbalAxis == GI_GIC_MINUS_Z_CARD || 1334 GI_GcePresent[GI_GIC_PLUS_Z_CARD].GimbalAxis == GI_GIC_PLUS_Z_CARD) 1335 { 1336 /* -Z gimbal telemetry on GIC#2, +Z gimbal telemtry on GIC#1 */ 1337 *(dstPtr + (i * 4) + 2) = gicPciReadDataItems[(i * 4) + 2]; 1338 *(dstPtr + (i * 4) + 3) = gicPciReadDataItems[(i * 4) + 3]; 1339 } 1340 else 1341 { 1342 /* +Z gimbal telemetry on GIC#2, -Z gimbal telemtry on GIC#1 */ 1343 *(dstPtr + (i * 4) + 0) = gicPciReadDataItems[(i * 4) + 0]; 1344 *(dstPtr + (i * 4) + 1) = gicPciReadDataItems[(i * 4) + 1];",10/31/06
ProjectB - TIM - 2536,"ProjectB Ground System: DDS QCP - imprecise event messages in ""setInsld.c""",4,"There is an incorrect printf statement in code file ""setInsId.c"". On line 61, the code constructs a message that states the program cannot open the config file. This is incorrect. The code actually cannot open the pMode dump. The code example is as follows: 00058 sprintf(dmpNm, ""%sdmps/%s/pMode.dmp"", shmPtr->dPath, shmPtr->qcpNm); 00059 if ((dmpFd = fopen(dmpNm, ""w"")) == NULL) 00060 { 00061 printf(""setInsId: ERR: Could not open config file %s\n"", dmpNm); 00062 exit(1);",10/31/06
ProjectB - TIM - 2535,"ProjectB Ground System: DDS QCP - imprecise event messages in ""flInFl.c""",4,"There are two incorrect event messages in file flInFl.c. The first problem is at line 74. The printf statement states that the function cannot open the input file. This is incorrect. The correct message is that it cannot open the output file. The second is that at line 99, the printf statement in the code constructs a message that states the program cannot open the master file. This is incorrect. The correct message is that the code cannot open the prime file The code examples of the problem are: 00072 if ((outFd = open(flNm, O_WRONLY | O_CREAT | O_TRUNC | O_EXLOCK, 0777)) == -1) 00073 { 00074 printf(""qcp: saveFlIn, cannot open input file %s\n"", flNm); 00075 } else and 00096 printf(""%s\n"", flNm); 00097 if ((outFd = open(flNm, O_RDONLY | O_EXLOCK, 0777)) == -1) 00098 { 00099 printf(""qcp: saveFlIn, cannot open master file indx %s\n"", flNm); 00100 } else",10/31/06
ProjectB - TIM - 2534,ProjectB Ground system: Incomplete event message in bldEvntMsg.c,4,"In code file ""bldEvntMsg.c"", there is a printf statement that is incorrect. The printf message at line 22, should add a """"create"""" so that it becomes: printf(""""… cannot create event file …); The code example is below: 00020 if ((inFd = creat(evntFlNm, 0777)) == -1) 00021 { 00022 printf("" bldEvntMsg: cannot events file %s\n"", evntFlNm); 00023 exit(1); 00024 }",10/31/06
ProjectB - TIM - 2533,There are two instances where a declaration was found for a function but not a definition.,4,There are two instances where a declaration was found for a function but not a definition. IV&V suspects that the functions were design elements that were not required. If so the declarations should be removed. File Name: apmain.c Line: 90 File Path: fsw/cpu/scomm/tasks/ap/apmain.c Code: void AP_TaskMain(void); File Name: gcmain.c Line: 63 File Path: fsw/cpu/scomm/tasks/gc/gcmain.c Code: void GC_isr_main(void);,10/31/06
ProjectB - TIM - 2532,There is a mismatch between the defined function UL_task_main the declaration UL_TaskMain in file ulmain.c.,4,"There is a mismatch between the function UL_task_main defined on line 126 and its declaration on line 88. The declaration reads “void UL_TaskMain(void)” where “task” and “main” are capitalized and not separated by an underscore. Since there is neither a definition for the declared function nor a declaration for the defined function, IV&V assumes the two were meant for each other. Code: from fsw/cpu/scomm/tasks/ul/ulmain.c 088 void UL_TaskMain(void); ... 126 void UL_task_main(void) 127 { ... 152 }",10/31/06
ProjectB - TIM - 2531,There are fourteen instances where the extern keyword should have been used.,4,"The following declarations beginning on line 38 of file osobjtab.c are lacking an ""extern"" declarator: void SB_task_main(void); void HS_task_main(void); void RT_task_main(void); void IT_task_main(void); void TIME_task_main(void); void SM_task_main(void); void MD_task_main(void); void SP_task_main(void); void CS_task_main(void); void CA_TaskMain(void); void ACE_IsolationValveTaskMain(void); void ACE_SD_TaskMain(void); void ACE_SH_task_main(void); void ACE_SequenceValvesTaskMain(void);",10/31/06
ProjectB - TIM - 2530,Un-referenced externally declared parameters.,4,There are ten instances where externally declared parameters are never referenced. The following table details these instances. Variable File Line CA_Arbitration_ParamTbl ace_command_actuators_task.c 199 SD_CSS_ParamTbl shtask.c 98 ACE_RawSensorDataPkt ace_command_handler.c 173 ACE_EVD_TargetId ace_command_handler.c 186 ACE_RWA_StartAddr ace_command_handler.c 189 ACE_RWA_TargetId ace_command_handler.c 190 CA_HkTlm ace_command_handler.c 204 ACE_EVD_TargetId ace_sensor_data_task.c 172 ACE_RWA_TargetId ace_sensor_data_task.c 176 SD_RWA_Inputs ace_sensor_data_task.c 183,10/31/06
ProjectB - TIM - 2529,The AssembledThrusterTime parameter is not accessed in function CA_OverrideEVDCmd() of file ace_command_handler.c.,4,"In function CA_OverrideEVDCmd() of file cpu\ace\tasks\ca\ace_command_handler.c, the AssembledThrusterTime parameter is not accessed. The parameter AssembledThrusterTime is repeatedly assigned value in a loop but it is not referenced thereafter. A cryptic comment statement is associated with the variable declaration. boolean CA_OverrideEVDCmd (const void *Pkt ) { uint32 AssembledThrusterTime = 0; /* Note wanted by code review: AssembledThrusterTime is the thruster time value to write to the hardware. It is assembled fromthe command parameters. */ uint16 i; ... ... for ( i = 0; i < NUM_THRUSTERS; i++) /* Loop through the 8 ACS Thrusters plus 1 Main Engine, assembling the bit fields. */ { if ( (CmdPkt->EVD_FireCountCmd[i] == 0) || (CmdPkt->EVD_FireCountCmd[i] == 1) || (CmdPkt->EVD_FireCountCmd[i] == 2) || (CmdPkt->EVD_FireCountCmd[i] == 3) || (CmdPkt->EVD_FireCountCmd[i] == 5) ) { AssembledThrusterTime |= ( CmdPkt->EVD_FireCountCmd[i] << ( i * 3 ) ); } else { eventf(CA_TASK_ID, """"ACA140: Bad EVD Override Value: EVD=%1d, Value=%x"""", i, CmdPkt->EVD_FireCountCmd[i]); ACE_ControlTable.EVD_OverrideActive = FALSE; return(FALSE); }",10/31/06
ProjectB - TIM - 2528,The initialization function CCSDS_CmdInitStat is not called.,4,"The function CCSDS_CmdInitStat is unused. It initializes a structure for counting events. As the counters are un-initialized, this may cause invalid statistics for health reporting. 55 void CCSDS_CmdInitStat( CCSDS_CmdStat_t *StatPtr ) 56 { 57 58 StatPtr->CmdExecCount = 0; 59 StatPtr->CmdRejectCount = 0; 60 StatPtr->FunCode = 0; 61 StatPtr->Length = 0; 62 StatPtr->Checksum = 0; 63 64 } /* END CCSDS_CmdInitStat() */ … 162 if (Success == TRUE) { 163 StatPtr->CmdExecCount++; 164 } 165 else { 166 StatPtr->CmdRejectCount++; 167 }",10/31/06
ProjectB - TIM - 2527,"Conflicting data type definitions assigned to the label “SP_DefaultServiceStatesTable_eeprom,” uint16 and uint16[].",4,"Conflicting data type definitions assigned to the label “SP_DefaultServiceStatesTable_eeprom” in identical files, one in shared/sp directory and the other in cpu/ace/all/config. The makefile includes both paths in the build. The Compiler could build the OS with reference to the wrong definition of SP_DefaultServiceStatesTable_eeprom and the system might execute through a faulty path based on an incorrect states table value. from cpu/ace/all/config/sp_default_parameter_tbl.c: uint16 SP_DefaultServiceStatesTable_eeprom = 0x0047; from shared/sp/sp_default_parameter_tbl.c: uint16 SP_DefaultServiceStatesTable_eeprom [ SP_NUMBER_OF_SDNs ] = { 0x0FFF, /* ACE: 0000 1111 1111 1111 */ 0x1FFF, /* GCE: 0001 1111 1111 1111 */ 0x2FFF /* S-Band: 0010 1111 1111 1111 */ }; from sp.mak (referenced by Make): # Source and include file directories that are specific to subsystem. LOCALSRC = $(BASE)/cpu/$(PROC)/$(SIDE)/config $(BASE)/cpu/$(PROC)/all/config $(BASE)/shared/sp",10/31/06
ProjectB - TIM - 2526,There are multiple and inconsistent definition of the variable sm_version_table_eeprom.,4,"There are multiple and inconsistent definitions of the variable sm_version_table_eeprom which is used as a constant. It is initialized as x0200 in the file cpu/ace/all/config/smromtbl.c and as x0203 in the file fsw/shared/sm/smromtbl.c. History changes do not refer to a value of 0x0203 but rather only 0x0200. Difference in version of the table may cause loading of the wrong table or no loading at all. from fsw/shared/sm/smromtbl.c: ** 02/15/05 ProjectB DR#136 D. Berry Modified the value of sm_version_table_eeprom from 0x0105 to 0x0203 ** for common code release 2.3. ** ** */ #include """"ostypes.h"""" /* ** Software Version Table. */ u_word sm_version_table_eeprom = 0x0203; from cpu/ace/all/config/smromtbl.c: ** 02/15/05 ProjectB DR#136 D. Berry Modified the value of sm_version_table_eeprom from 0x0105 to 0x0203 ** for common code release 2.3. ** ** */ #include """"ostypes.h"""" /* ** Software Version Table. */ u_word sm_version_table_eeprom = 0x0200;",10/31/06
ProjectB - TIM - 2525,A comment indicates that two macros need to be removed from the source in file ace_command_actuators_task.c on line 181.,4,"In file cpu\ace\tasks\ca\ace_command_actuators_task.c, lines 181 and 182, two macros are defined and the associated comments states that they should be removed for the ETU (eng test unit). /* ** These are for the Breadboard to fix the hardware problem with PCI addresses. TAKE OUT FOR ETU!!!!!!!!!!!!!!!!!!!!!! */ #define OS_PCI_ACE_DEVICE_EVD_ID 0xC000 #define OS_PCI_ACE_DEVICE_RWI_ID 0xFFFF",10/31/06
ProjectB - TIM - 2524,A condition in an if/elseif/else construct is repeated on line 528 of file ace_isolation_valve_task.c.,4,"In the function ACE_OpenCloseIsolationValve() of file fsw\cpu\ace\tasks\iv\ace_isolation_valve_task.c on line 528, a condition in an if/elseif/else construct is repeated. IV&V assumes that the developer probably meant to state OS_ERROR in one of the conditionals and not OS_SEM_TIMEOUT in both. An error state could be processed by the else condition, effectively allowing the isolation valve system to operate in an error state. from function OS_MutSemTryTake(): return (OS_ERROR) ; } if( pthread_mutex_trylock(&(os_mutex_blocks_array[mutex_index]) )) { /* Mutex is already taken */ ret_val = OS_SEM_TIMEOUT ; } else { ret_val = OS_SUCCESS ; from ace_isolation_valve_task.c: uint16 ACE_OpenCloseIsolationValve(uint16 ValveNumberParam, uint16 OpenCloseParam) { uint16 status = TRUE; uint32 ReturnedValue = 0; uint32 MutexReturnState; /* * Take the Iso Valve Mutex (or wait for it then take if currently unavailable) here, before the ISO Valve LPSC * check. Don't overlap the SV Task with the IV Task when reading LPSC then opening/closing valves. */ MutexReturnState = OS_MutSemTryTake( OS_ISO_VALVES_TAKEN_MUT_ID ); if ( MutexReturnState == OS_SEM_TIMEOUT ) { eventf(IV_TASK_ID, """"AIV109: IV Command rejected - arrived while Mutex taken""""); status = FALSE; } else if ( MutexReturnState == OS_SEM_TIMEOUT ) { eventf(IV_TASK_ID, """"AIV110: IV Command rejected - OS Failure""""); status = FALSE; } else { OS_PciBusRead( ACE_EVD_StartAddr + EVD_COMMAND_STATUS_2_ADDR, (uint32)&ReturnedValue , 1); from osapi.h: typedef enum { OS_SUCCESS, OS_ERROR, OS_INVALID_POINTER, OS_ERROR_ADDRESS_MISALIGNED, OS_ERROR_TIMEOUT, OS_INVALID_INT_NUM, OS_SEM_FAILURE, OS_SEM_TIMEOUT, OS_QUEUE_EMPTY, OS_QUEUE_FULL, OS_QUEUE_TIMEOUT, OS_QUEUE_INVALID_SIZE, OS_QUEUE_ID_ERROR, OS_NOT_SUCCESS_PCI_CARD_NOT_FOUND } os_return_type ;",10/31/06
ProjectB - TIM - 2523,Loss of precision in cast unsigned value to assigned value on line 149 in file fsw/cpu/main/cdh/ds/dsdump.c.,4,"In file fsw/cpu/main/cdh/ds/dsdump.c on line 149, a value is explicitly cast as an unsigned word in an assignment to variable typed as a signed word. IV&V believes the intention was to explicitly cast to a signed word. from smpkt.h: 545 typedef struct 546 { ... 551 word number_packets; ... 554 } to_start_sm_dump_fmt; from dsdump.c: 149 ds_dump_request_pkt.number_packets = (u_word)(last_vcdu - first_vcdu + 1);",10/31/06
ProjectB - TIM - 2522,Loss of precision on line 232 in file /fsw/cpu/main/acs/ac/code/ac_tlmpacutils.c.,4,"A value is explicitly cast as an unsigned integer in an assignment to a signed integer value. IV&V believes the intention was to explicitly cast the value to a signed 32 bit integer. from ac_tlmpacutils.c: 220 int32 IntValue, Maximum; ... 232 IntValue = (uint32) Rounded;",10/31/06
ProjectB - TIM - 2521,The variable TIME_TonePktCtr is declared three times in the file fsw/shared/time/ timetask_client.c.,4,The variable TIME_TonePktCtr is declared three times in the file fsw/shared/time/ timetask_client.c. 103 /* 104 ** Global Data 105 */ 106 107 uint32 TIME_TonePktCtr; 108 uint32 TIME_TimePktCtr; ... 118 uint32 TIME_TonePktCtr; … This issue is located in the portion of the code common to all SDN components.,10/31/06
ProjectB - TIM - 2520,The array xb_PSE_B_evt_tlm_ios is defined on line 1630 and then redeclared in terms of itself on line 1633 of file fsw/cpu/main/cdh/xb/xbchan.c.,3,"The variable xb_PSE_B_evt_tlm_chan is declared on line 1633 after it declaration and initialization on line 1630 in file fsw/cpu/main/cdh/xb/xbchan.c. 1630 synch_input_channel xb_PSE_B_evt_tlm_chan = 1631 SYNCH_INPUT(""PSE_B EVT tlm"", ANY_SID, xb_synch_input_fmt, 1632 xb_PSE_B_evt_tlm_ios, CCSDS_INPUT, 1); 1633 synch_input_channel xb_PSE_B_evt_tlm_chan;",10/31/06
ProjectB - TIM - 2519,The array xb_SCOMM_B_evt_tlm_ios is defined on line 1757 and then redeclared in terms of itself on line 1762 of file fsw/cpu/main/cdh/xb/xbchan.c.,3,"The array xb_SCOMM_B_evt_tlm_ios is defined on line 1757 and then redeclared in terms of itself on line 1762 of file fsw/cpu/main/cdh/xb/xbchan.c. 1756 /* S-COMM B Event Message Telemetry */ 1757 io_spec xb_SCOMM_B_evt_tlm_ios[] = { 1758 READ_BLK_NR(SCOMM_B_RTA, 12, 0), 1759 READ_BLK_NR(SCOMM_B_RTA, 13, 0), 1760 READ_BLK_NR(SCOMM_B_RTA, 14, 1) 1761 }; 1762 io_spec xb_SCOMM_B_evt_tlm_ios[ELEM(xb_SCOMM_B_evt_tlm_ios)];",10/31/06
ProjectB - TIM - 2518,The array xb_Inst3_ISS_tlm_ios is defined on line 1491 and then redeclared in terms of itself on line 1495 of file /fsw/cpu/main/cdh/xb/xbchan.c.,3,"The array xb_Inst3_ISS_tlm_ios is defined on line 1491 and then redeclared in terms of itself on line 1495 of file /fsw/cpu/main/cdh/xb/xbchan.c. 1491 io_spec xb_Inst3_ISS_tlm_ios[] = { 1492 READ_BLK(Inst3_RTA, 15, 0), 1493 READ_BLK(Inst3_RTA, 16, 1) 1494 }; 1495 io_spec xb_Inst3_ISS_tlm_ios[ELEM(xb_Inst3_ISS_tlm_ios)];",10/31/06
ProjectB - TIM - 2517,ProjectB Spacecraft: ACS EP Task - Editorial error in an event message,5,"function EP_ProcessLoadEpvCmd() in ep_cmdproc.c - line 1033: a ""to"" should change to ""too"" in the event. if(EpvDelta > DB->EpvTimeLimit){ eventf(EP_TASK_ID, ""xEP%03dEPV Load Time is to far in the future"", <---------- A ""to"" SHOULD CHANGE TO ""too"" EP_EID_INV_EPV_TIME); ValidCommand = FALSE; } else { /* ** Determine if EPV load time occurs after current ** valid EPV expires */",10/24/06
ProjectB - TIM - 2516,ProjectB Spacecraft: ACS EP Task - In ACS Lunar Ephemeris algorithm appears to be implemented incorrectly,3,"In the algorithm for ACS Lunar Ephemeris, the algorithm sets the LunarValidFlag to 0 in the conditional processing for when the LunarValidFlag is false. At line 1471 in the code, the corresponding line sets the LunarValidFlag to TRUE, which should be non-zero. BEGIN ACS LunarEphemeris ... if (!LunarValidFlag) { ¡­ LunarValidFlag = 0; } ¡­ 1468 ** 9. Compute lunar velocity meters/sec 1469 */ 1470 if(ModelData->FlagValid == FALSE){ 1471 ModelData->FlagValid = TRUE; ¡­ 1475 } 12/13/2006 - The algorithm document needs to be updated. The code implementation is correct.",10/24/06
ProjectB - TIM - 2515,ProjectB Spacecraft: ACS EP Task - In ACS Solar Model algorithm appears to be implemented incorrectly,3,"In the algorithm for ACS Solar Model, the algorithm sets the SolarValidFlag to 0 in the conditional processing for when the SolarValidFlag is false. At line 1714 in the code, the corresponding line sets the SolarValidFlag to TRUE, which should be non-zero. Note that the conditional in the code is reversed. BEGIN ACS Solar Model ¡­ Compute the solar velocity vector in cartesian GCI coordinates, referred to the mean equator and equinox of J2000 (meters per second). if (!SolarValidFlag) { ¡­ SolarValidFlag = 0; } 1691 if(Solar->Model.SolarModelValid) { ¡­ 1711 } 1712 else { 1713 Vector3d_InitZero(&Solar->Model.VelGciFSunWrtEarth); 1714 Solar->Model.SolarModelValid = TRUE; ¡­ 1720 } 12/13/2006 - The algorithm document needs to be updated. The code implementation is correct.",10/24/06
ProjectB - TIM - 2514,Requirement 2000 has incorrect units in requirement text.,4,"Requirement text needs to be changed to use units of bits per second (bps) not kilobits ber second (Kbps). 464-FSW-SPEC-0052 Requirement 2000 states, ""The CI Flight Software shall support an uplink rate of up to 2000 Kbps."" However, the level-3 requirement listed for requirement 2000 (level-4) is 464-SPEC-56/CDHMP-12 which states 2 Kbps. Also, according to 464-CDH-ICD-0073 Section 3.2 Uplink Commands, ""The uplink data rate shall be 2 Kbits/second from the transponder."" The rate specified in requirement 2000 should be 2000 bps.",10/2/06
ProjectB - TIM - 2513,Interface Control Documentation Does Not Correctly Adhere to Requirement 1002 Specification,3,"S-Comm Requirement 1002 (464-FSW-SPEC-0063 Revision D) states, ""The SDN Software shall initialize the downlink interface to the following default configuration on a COLD or Power-On reset: 8Kbps, ½ Rate Convolutional Encoding ON, Reed Solomon ON, Pseudo-Randomization ON."" However, in the document ""464-CDH-ICD-0073 Revision (A)"" Table 11.2.1 Item 'XX000210h', the documentation indicates that the default configuration for Psuedo-Randomization is OFF (Disabled), not ON as per the requirement.",10/2/06
ProjectB - TIM - 2512,Inst3/Inst1 Kernel Test Plan has an incomplete section,4,"Section 4 of the Inst3/Inst1 Kernel test plan states that “the tests comprising the Formal Qualification Test (FQT), also known as the Software Acceptance Test (SAT), are described in detail.” Neither this section, nor the entire Inst3/Inst1 Kernel test plan, contain details about the FQT tests. This sentence should be modified or the test details added to the test plan to accurately reflect the plan’s contents.",9/28/06
ProjectB - TIM - 2511,Inst3/Inst1 Kernel Test Plan - No information about documenting Acceptance Test results,3,There is no information in the Inst3/Inst1 Kernel Software Test Plan about any type of Acceptance Test report or any documentation that will capture the results of the Acceptance Testing.,9/28/06
ProjectB - TIM - 2510,Inst1 Test Plan has an incomplete section,4,"Section 4 of the Inst1 test plan states that “the tests comprising the Formal Qualification Test (FQT), also known as the Software Acceptance Test (SAT), are described in detail.” Neither this section, nor the entire Inst1 FSW test plan, contain details about the FQT tests. This sentence should be modified or the test details added to the test plan to accurately reflect the plan’s contents.",9/21/06
ProjectB - TIM - 2509,Inst1 Test Plan - No information about documenting Acceptance Test results,3,There is no information in the Inst1 Flight Software Test Plan about any type of Acceptance Test report or any documentation that will capture the results of the Acceptance Testing.,9/21/06
ProjectB - TIM - 2508,DDS QCP: qcpClient.c' - Magic number should pre # define.,5,"For the DDS QCP Build 2 Code review package, there are a number of instances where ""magic numbers"" (i.e. hard coded numbers in the in-line code) are used where pre # defines should be use. Just one of the numerous examples is found in the Function 'main()' in 'qcpClient.c' - line 248: the parameter 1782 for the function 'crc_16()' should be pre# defined. 00248 crcCalc = crc_16(&tmpBuf[x][(shmPtr->hdrSz) + 4], ccsdsCRC16Table, 1782, 1); Another example is in qcpMD5. In this example, the same magic number (1788000) is used again and again. 00084 buf = (unsigned char *) malloc(1788000); 00146 vcRd = 1788000; 00191 vcRd = 1788000;",9/19/06
ProjectB - TIM - 2507,DDS QCP: qcpCC.c - tries to close an unsuccessful-open file.,3,"The file qcpCC.c has the possibility of closing a file that could not be opened earlier in the code. In the function 'main()' in 'qcpCC.c', the SW is trying to open a file at line 143. If this logic is executed, then the next executable line in on line 677. On line 678, the code will then attempt to close a file that it could not open. The code is as follows: 00140 case POLL: 00141 /* process Directives */ 00142 sprintf(cmd, ""%sqcp/config/%s/cmds"", shmPtr->cfgFlPth, shmPtr->qcpNm); 00143 if ((lsFd = fopen(cmd, ""r"")) == NULL) 00144 { 00145 printf(""cannot open cmds file\n""); 00146 } else ... 00676 } 00677 shmPtr->qcpCCProcSt = stOld; 00678 fclose(lsFd); 00679 break;",9/19/06
ProjectB - TIM - 2506,DDS QCP: imprecise event message in file 'getConPrms.c',4,"File getConPrms.c has code (line 77-87) that attempt to open a backup config file. If this is unsuccessful, it creates an event message. The problem is that the event message does not specify that this file is a backup file, rather it just states that the config file could not be opened. The message should state that the file is a backup. The code is as follows: 00077 if (opnBckupCfg == 1) 00078 { 00079 sprintf(cfgNm, ""%sqcp/config/%s/conn.config.bak"", shmPtr->cfgFlPth, shmPtr->qcpNm); 00080 if ((cFd = fopen(cfgNm, ""r"")) == NULL) 00081 { 00082 printf(""getConPrms: Could not open config file %s\n"", cfgNm); 00083 memset(evntStr, 0, 128); 00084 sprintf(evntStr, ""getConPrms:Could not open config file %s\n"", cfgNm); 00085 bldEvntMsg(shmPtr, QCP_CANNOT_OPEN_CONFIG_FILE, evntStr); 00086 exit(1); 00087 } else",9/19/06
ProjectB - TIM - 2505,DDS QCP: Incorrect event messages in file 'qcpFlInDb.c',4,"File qcpFllnDb.c constructs event messages that contain incorrect information. Lines 176 of of the function backupFlInDb() and line 215 of the function archFlInDb() that they cannot open the input file when in fact the file is the output file. 00174 if ((outFd = open(flNm, O_WRONLY | O_CREAT | O_TRUNC, 0777)) == -1) 00175 { 00176 printf(""qcp: saveFlIn, cannot open input file %s\n"", flNm); 00177 } else 00213 if ((outFd = open(flNm, O_WRONLY | O_CREAT | O_TRUNC, 0777)) == -1) 00214 { 00215 printf(""qcp: saveFlIn, cannot open input file %s\n"", flNm); 00216 return (-1); 00217 } else",9/19/06
