TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectC - TIM - 1174,ADACS FSW Requirement Specification Requirement 3.05.17 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.05.17 states: ""The FSW shall be capable of synchronizing the Spacecraft Real-Time clock to the on-board GPS receiver upon command."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1173,ADACS FSW Requirement Specification Requirement 3.04.18 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.18 states: ""FSW shall store MTT telemetry generated on board to the specified destination when commanded."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1172,ADACS FSW Requirement Specification Requirement 3.04.17 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.17 states: ""FSW shall store Detailed Telemetry generated on board to the specified destination when commanded."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1171,ADACS FSW Requirement Specification Requirement 3.04.15 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.15 states: ""FSW shall route MTT Telemetry data to its commanded destination when the MTT buffer has reached its capacity (default is CDH Mass Memory)."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1170,ADACS FSW Requirement Specification Requirement 3.04.09 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.09 states: ""FSW shall collect S/C MTT telemetry on command."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1169,ADACS FSW Requirement Specification Requirement 3.04.08 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.08 states: ""FSW shall collect S/C Detailed telemetry on command."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1168,ADACS FSW Requirement Specification Requirement 3.04.03 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.03 states: ""FSW shall collect S/W Subsystem telemetry when commanded."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1167,ADACS FSW Requirement Specification Requirement 3.04.02 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.04.02 states: ""FSW shall collect H/W Component telemetry when commanded."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1166,ADACS FSW Requirement Specification Requirement 3.02.04 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.02.04 states: ""FSW shall have the capability to be commanded to perform a software reset."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1165,ADACS FSW Requirement Specification Requirement 3.02.03 Does Not Specify Who Should Perform Command,3,"ADACS FSW Requirement Specification Requirement 3.02.03 states: ""FSW shall have the capability to be commanded to not reset the watch-dog timer."" The requirement states it shall be commanded, but does not specify by whom (ground, software, or both).",10/19/06
ProjectC - TIM - 1164,ADACS FSW Requirement Specification Requirement 3.30.05 Includes Generic Reference to a Ground Command,3,"ADACS FSW Requirement Specification Requirement 3.30.05 states: ""FSW shall only exit S/C SafeHold mode via a specific ground command."" This requirement includes a general reference to a ""specific ground command"".",10/19/06
ProjectC - TIM - 1163,ADACS FSW Requirement Specification Requirement 3.04.23 Does Not Specify the Current ADACS SOH Telemetry Collection Rate,3,"ADACS FSW Requirement Specification Requirement 3.04.23 states: ""The FSW shall provide the delta between the spacecraft 1 Hz and the GPS 1PPS in ADACS SOH telemetry at the current ADACS SOH telemetry collection rate."" This requirement does not specify the current ADACS SOH telemetry collection rate.",10/19/06
ProjectC - TIM - 1162,ADACS FSW Requirement Specification Requirement 3.01.16 Indirectly References a Higher Level Requirement Containing a TBR,3,"ADACS FSW Requirement Specification Requirement 3.01.16 states: ""The FSW shall have the capability to suspend the affected components before activating the software patch."" A search of other parent documents (upon which this document depends) for the ""software patch"" term, shows that the Space to Ground ICD document references (10.6.2 states: ""The Software Patch Command Format can be found in the (TBR) document.""). Because of the dependency of these requirements on a parent document, it puts this requirement in a higher risk category.",10/19/06
ProjectC - TIM - 1161,PIP FSW Requirement Specification Requirement 2.02.06 Generically Refers to a Ground Command,3,"PIP FSW Requirement Specification Requirement 2.02.06 states: ""The FSW shall only exit SC safehold mode via a specific ground command."" This requirement doesn't specify what ground command.",10/19/06
ProjectC - TIM - 1158,PIP FSW Requirement Specification Requirement 2.22.25 Does Not Include Specified Criteria,3,"PIP FSW Requirement Specification Requirement 2.22.25 states: ""The FSW shall take the same action when any monitored APS telemetry point exceeds the specified criteria."" The term ""specified criteria"" is too generic, and should be explicit.",10/19/06
ProjectC - TIM - 1157,PIP FSW Requirement Specification Requirement 2.01.31 Should Specify Maximum Load,3,"PIP FSW Requirement Specification Requirement 2.01.31 states: ""Under maximum loads, the CPU throughput shall not exceed 80 percent of its design value."" The term ""maximum loads"" is not specific enough to be accurately verified.",10/19/06
ProjectC - TIM - 1156,"PIP FSW Requierment Specification Requirement 2.01.21 Should Includes Generic Term ""as appropriate""",3,"PIP FSW Requierment Specification Requirement 2.01.21 states: ""FSW shall validate each command's parameter fields, as appropriate, prior to execution."" The term ""as appropriate"" is too generic.",10/19/06
ProjectC - TIM - 1155,PIP FSW Requirement Specification Requirement 2.27.31 Is Listed In Two Different Places In Document,3,"In PIP FSW Requirement Specification document requirement id 2.27.31 is listed in 2 places. Page 17: Requirement 2.27.31 states ""The FSW shall only transmit a command to the star tracker(s) no retries."" Page 18: Requirement 2.27.31 states ""The FSW shall receive 1024 bytes from each TIM System transfer."" Additionally each different requirement 2.27.31 is linked to different requirements in the traceability section of the document (pages 48 and 64).",10/19/06
ProjectC - TIM - 1154,PIP FSW Requirement Specification Requirement 2.27.30 Is Listed In Two Different Places In Document,3,"In PIP FSW Requirement Specification document requirement id 2.27.30 is listed in 2 places. Page 17: Requirement 2.27.30 states ""The FSW shall use the sub-addresses as defined in the Glory Spacecraft to Instrument Communications ICD (reference Table 3.2.2-1) to communicate with the star tracker(s)."" Page 18: Requirement 2.27.30 states ""The FSW shall transfer data to the TIM System with no retries."" Additionally each different requirement 2.27.30 is linked to different requirements in the traceability section of the document (pages 48 and 64).",10/19/06
ProjectC - TIM - 1150,PIP FSW Requirement Specification Requirement 2.26.04 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.26.04 states: ""The FSW shall transfer spacecraft telemetry to storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1149,PIP FSW Requirement Specification Requirement 2.26.03 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.26.03 states: ""The FSW shall transfer TIM System Packet data to storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1148,PIP FSW Requirement Specification Requirement 2.26.02 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.26.02 states: ""The FSW shall transfer Cloud Camera data to storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1147,PIP FSW Requirement Specification Requirement 2.26.01 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.26.01 states: ""The FSW shall transfer APS instrument data to storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1146,PIP FSW Requirement Specification Requirement 2.24.17 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.17 states: ""The FSW shall control spacecraft telemetry retrieval as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1145,PIP FSW Requirement Specification Requirement 2.24.16 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.16 states: ""The FSW shall control TIM System Packet data retrieval as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1144,PIP FSW Requirement Specification Requirement 2.24.15 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.15 states: ""The FSW shall control the Cloud Camera data retrieval as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1143,PIP FSW Requirement Specification Requirement 2.24.14 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.14 states: ""The FSW shall control the APS instrument data retrieval as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1142,PIP FSW Requirement Specification Requirement 2.24.12 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.12 states: ""The FSW shall provide the capability to configure the SSR to playback the specified SSR partition as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1141,PIP FSW Requirement Specification Requirement 2.24.10 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.10 states: ""The FSW shall control spacecraft telemetry storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1140,PIP FSW Requirement Specification Requirement 2.24.09 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.09 states: ""The FSW shall control TIM System Packet data storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1139,PIP FSW Requirement Specification Requirement 2.24.08 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.08 states: ""The FSW shall control the Cloud Camera data storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1138,PIP FSW Requirement Specification Requirement 2.24.07 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.24.07 states: ""The FSW shall control the APS instrument data storage as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1137,PIP FSW Requirement Specification Requirement 2.23.46 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.23.46 states: ""The FSW shall store TIM System packets on the SSR as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1136,PIP FSW Requirement Specification Requirement 2.23.31 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.23.31 states: ""The FSW shall retrieve stored TIM VCDUs and forward them to the SSR when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1135,PIP FSW Requirement Specification Requirement 2.03.08 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.23.08 states: ""The FSW shall command the TIM System to enter SAFE mode when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1134,PIP FSW Requirement Specification Requirement 2.22.43 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.22.43 states: ""The FSW shall store APS instrument science and telemetry packets on the SSR as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1133,PIP FSW Requirement Specification Requirement 2.22.22 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.22.22 states: ""The FSW shall retrieve stored APS instrument VCDUs and forward them to the SSR when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1132,PIP FSW Requirement Specification Requirement 2.21.27 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.21.27 states: ""The FSW shall retrieve stored cloud camera VCDUs and forward them to the SSR when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1131,PIP FSW Requirement Specification Requirement 2.08.08 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.08.08 states: ""The FSW shall receive and store housekeeping telemetry in the SSR as commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1130,PIP FSW Requirement Specification Requirement 2.06.01 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.06.01 states: ""The FSW shall switch to a new uploaded FSW image when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1129,PIP FSW Requirement Specification Requirement 2.05.12 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.05.12 states: ""The FSW shall synchronize the software time to the spacecraft 1 Hertz and Real Time Clock by command."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1128,PIP FSW Requirement Specification Requirement 2.05.04 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.05.04 states: ""The FSW shall route S/C SNP commands to the appropriate software subsystem or software component destination."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",10/19/06
ProjectC - TIM - 1127,PIP FSW Requirement Specification Requirement 2.04.25 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.04.25 states: ""The FSW shall store Detailed telemetry on board to the specified destination when commanded."" The requirement states it shall be commanded, but does not specify by what (ground, software, or both).",10/19/06
ProjectC - TIM - 1126,PIP FSW Requirement Specification Requirement 2.04.22 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.04.22 states: ""The FSW shall store MTT telemetry generated on board to the specified destination when commanded."" The requirement states it shall be commanded, but does not specify by what (ground, software, or both).",10/19/06
ProjectC - TIM - 1125,PIP FSW Requirement Specification Requirement 2.04.09 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.04.09 states: ""The FSW shall collect H/W component telemetry when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",9/25/06
ProjectC - TIM - 1124,PIP FSW Requirement Specification Requirement 2.04.08 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.04.08 states: ""The FSW shall collect S/W subsystem telemetry when commanded."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",9/25/06
ProjectC - TIM - 1123,PIP FSW Requirement Specification Requirement 2.02.02 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.02.02 states: ""The FSW shall have the capability to be commanded to perform a software reset."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",9/25/06
ProjectC - TIM - 1122,PIP FSW Requirement Specification Requirement 2.02.01 Does Not Specify Who Should Perform Command,3,"PIP FSW Requirement Specification Requirement 2.02.01 states: ""The FSW shall have the capability to be commanded to allow the watch-dog timer to expire."" The requirement states it shall be commanded, but does not specify by who/what (ground, software, or both).",9/25/06
ProjectC - TIM - 1121,PIP FSW Requirement Specification Requirement 2.01.28 is a Compound Requirement,3,"PIP FSW Requirement Specification Requirement 2.01.28 states: ""The FSW shall increment the software-controlled time seconds field and set the software controlled time sub-seconds field to zero at the start of each second."" Requirement contains two distinct functions (incrementing and resetting the software controlled time).",9/25/06
ProjectC - TIM - 1120,PIP FSW Requirement Specification Requirement 2.01.16 is a Compound Requirement,3,"PIP FSW Requirement Specification Requirement 2.01.16 states: ""The FSW shall the ability to enable/disable all contigency monitoring."" This requirement contains two distinct functions (enabling and disabling).",9/25/06
ProjectC - TIM - 1119,PIP FSW Requirement Specification Requirements Refer to Operational PIP Modes That Are Not Specified,3,"Several requirements within the PIP FSW Requirements Specification document reference ""all operational PIP modes"". These modes have not been listed or referenced elsewhere. The following are the requirement id's: 2.01.17, 2.01.18, 2.01.45, 2.04.05, 2.04.06, 2.04.10, 2.21.11, 2.21.32, 2.21.33, 2.22.36, 2.22.37, 2.22.39, 2.23.39, 2.23.41, 2.12.09, 2.12.10, 2.27.01",9/25/06
ProjectC - TIM - 1118,CDH FSW Requirement Spec 1.02.08 Has Inconsistent Requirement Definition,3,"Artifacts Referenced: Glory C&DH Flight Software Requirements Specification S919-SRS4920 Revision - 7/10/06 CDH FSW Requirement Spec Requirement 1.02.08 states: ""The CDH SW Subsystem shall wait at least 22 seconds before removing TIM & APS power under emergency conditions."" However, TIM ICD 7.1.2 states: ""When possible, the spacecraft shall place the TIM in the SAFE mode prior to initiation of SURVIVAL mode and wait 10 seconds after sending the SAFE mode command before removing operational power.""",9/25/06
ProjectC - TIM - 1117,CDH FSW Requirement Spec Has Incomplete Requirement Trace,3,"Artifact Referenced: Glory C&DH Flight Software Requirements Specification S919-SRS4920 Revision - 7/10/06 CDH FSW Requirement Spec has a missing requirement under Glory PS 5.2.7 in the C&DH document (Page 18). 5.2.7 ""The FSW shall support Satellite Modes per section 12.1 of the Glory Performance Specification document."" Ascent Mode is not addressed.",9/25/06
ProjectC - TIM - 1115,PIP FSW Requirement Spec Has Missing Requirement Trace,3,"Artifacts Referenced: Glory PIP Flight Software Requirements Specification S919-SRS4930 Revision - 7/10/06. PIP FSW Requirement Spec has a missing requirement under Glory PS 5.2.3 in the PIP document (Page 25). This traces to PIP requirements for Normal Operations and Safe Hold Mode. However, it is missing a trace to Orbit Adjust.",9/25/06
ProjectC - TIM - 1114,PIP FSW Requirement Spec Requirement 2.03.07 contains a TBD entry,3,"Artifact Referenced: Glory PIP Flight Software Requirements Specification S919-SRS4930 Revision - 7/10/06 PIP FSW Requirement Spec Requirement 2.03.07 states: ""The FSW shall resync the processors at a TBD rate to correct any single processor errors and reduce the probability of double processor errors."" The requirement contains a TBD.",9/25/06
ProjectC - TIM - 1077,Different Roll Times,3,"5.1.6 states: ""The satellite shall be capable of achieving 40 degrees of roll around the X-axis in 20 minutes or less."" Glory Spacecraft Perofrmance Specification 6.4.11 states: ""The ACS shall be capable of achieving a maximum roll bias of +/- 40 degrees, and shall meet the mission pointing requirements at the end of a ten-minute maneuver."" There is a 10 minute difference in the requirements.",9/21/06
ProjectC - TIM - 1075,SMRD Requirement 3 and SC Performance Spec Requirement Section 1.1 contain Field of View Differences,3,"Artifact Referenced: Glory Project Science and Mission Requirements Document Revision B GSFC 421.7-6.0-04 April 18, 2005 SMRD Requirement 3. Mission Overview 4th para states: ""multi-angle polarimetric measurements with a 7 km circular geometric instaneous field of view (GIFOV)."" SC Performance Spec Requirement 1.1 Mission Overview para 4 states: ""5 km circular geometric instaneous field of view (GIFOV)."" There is a 2 km difference in the field of view.",9/21/06
ProjectC - TIM - 1074,Altitude and Inclination Difference,3,"Artifact Referenced: Glory Project Science and Mission Requirements Document Revision B GSFC 421.7-6.0-04 April 18, 2005 SMRD Requirement 4.2.1 states: ""The Glory satellite shall achieve a sun-synchronous, circular orbit inclined 98.7 degrees å±0.15 degrees (1Ì_) with a target altitude of 824 km å±30 km (3Ì_)."" The SC Performance Spec Requirement 2.2.2 states: ""States Equatorial altitude of 705 km and inclination of 98.2 degrees.""",9/21/06
ProjectC - TIM - 1073,TIM Mass Difference,3,"Artifact Referenced: Glory Project Science and Mission Requirements Document Revision B GSFC 421.7-6.0-04 April 18, 2005 SMRD Requirement 5.4.23 states: ""Tbe total TIM mass, including all subsystems, deployment subsystems, deployment mechanisms, mounting hardware, and internal cabling, shall not exceed 55 kg."" Glory TIM Requirements Traceability Matrix 5.1 states: ""TIM mass shall not exceed 57 kg."" Difference of 2 kg between the requirements.",9/21/06
ProjectC - TIM - 1072,SC Performance Spec Requirements have TBDs,3,"Artifact Referenced: Glory Spacecraft Performance Specification Requirements Verification Matrix S919-ER2341 8/26/05 The following SC Performance Spec requirements have TBD entries: 5.5.24, 5,5,26 6.4.6, 6.5.1 6.5.3, 12.7.2.5 12.9.3.2",9/21/06
ProjectC - TIM - 1071,SC Performance Spec Requirements have TBDs,3,Artifact Referenced: Glory Spacecraft Performance Specification Requirements Verification Matrix S919-ER2341 8/26/05 The following SC Performance Spec requirements have TBD entries. 6.4.13 6.5.3 12.7.2.5,9/21/06
ProjectC - TIM - 1059,SC Performance Spec Requirement 12.9.2.14 has no SMRD Parent and Contains TBD,3,"Artifact Referenced: Glory Spacecraft Performance Specification Requirements Verification Matrix S919-ER2341 8/26/05 SC Performance Spec Requirement 12.9.2.14 states: ""The reaction wheel control frequency shall be TBD Hz."" This requirement has no SMRD parent and contains TBD.",9/21/06
ProjectC - TIM - 1058,SC Performance Spec Requirement 12.9.2.13 has no SMRD Parent and Contains TBD,3,"Artifact Referenced: Glory Spacecraft Performance Specification Requirements Verification Matrix S919-ER2341 8/26/05 SC Performance Spec Requirement 12.9.2.13 states: ""The thruster control frequency shall be TBD Hz."" This requirement has no SMRD parent and contains TBD.",9/21/06
ProjectC - TIM - 1001,SMRD Requirement 5.1.18 and SC Perfromace Spec 5.5.10 provide conflicting information regarding appendage deployment,3,"It is not clear if appendage deployment is conducted via ground command, autonomously, or a combination of both. Requirement SMRD 5.1.18 states: ""After separation from the launch vehicle, Glory shall autonomously acquire a safe attitude and deploy appendages necessary to maintain vehicle health and safety."" However, Glory SC Performance Spec. 5.5.10 states: ""FSW shall provide the capability to execute appendage deployment upon receiving a command from the ground (ref DN-ProjectC-EPS-004)"".",
ProjectC - TIM - 1321,"switch statement has no default (Build 2, File genport.c, Line 2574)",4,"In Build 2, file genport.c, line 2574, the switch statement has no default. This issue was found using the Flexe-Lint code analysis tool. 2574 switch (CmdReg) 2575 { 2576 case SCC1A_COMMAND_REG : ... 2581 break; 2582 case SCC1B_COMMAND_REG : ... 2584 break; 2585 case SCC2A_COMMAND_REG : ... 2587 break; 2588 case SCC2B_COMMAND_REG : ... 2590 break; 2591 }",3/1/07
ProjectC - TIM - 1313,Wording Differs in Traced Rqt to MU FSW 2.2.6.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.2.6.3 states: ""Reject Hazardous comands if no Enable"" 2.2.6.3 traces to Glory Spacecraft to TIM System ICD requirement 8.3. The wording of the items listed in this requirement differs enough that a second evaluation of this trace should be done.",1/22/07
ProjectC - TIM - 1312,Wording Differs in Traced Rqt to MU FSW 2.2.6.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.2.6.2 states: ""Enable is disabled on next command"" 2.2.6.2 traces to Glory Spacecraft to TIM System ICD requirement 8.3. The wording of the items listed in this requirement differs enough that a second evaluation of this trace should be done.",1/22/07
ProjectC - TIM - 1311,Wording Differs in Traced Rqt to MU FSW 2.2.6.1 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.2.6.1 states: ""Accept Hazardous commands on valid opcode AND immediately preceding Enable command"" 2.2.6.1 traces to Glory Spacecraft to TIM System ICD requirement 8.3. The wording of the items listed in this requirement differs enough that a second evaluation of this trace should be done.",1/22/07
ProjectC - TIM - 1310,Wording Differs in Traced Rqt to MU FSW 2.2.6 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.2.6 states: "" The MU shall require enables for Hazardous Commands as follows"" 2.2.6 traces to Glory Spacecraft to TIM System ICD requirement 8.3. The wording of the items listed in this requirement differs enough that a second evaluation of this trace should be done.",1/22/07
ProjectC - TIM - 1309,Incomplete Trace for SOC 3.7.1 of TIM Rqts Traceability Matrix document,4,"SOC Section 3.7.1 states: ""All software, calibration data, science data products, and other information shall be maintained under strict configuration control."" 3.7.1 is traced to ""Derived"". If possible this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1308,Incomplete Trace for TIM 3.6 of TIM Rqts Traceability Matrix document,4,"TIM Section 3.6 of TIM Rqts Traceability Matrix document states: ""Time Sync mode code."" 3.6 is traced to ""Derived"". If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1307,Incomplete Trace for MU FSW 1.3.1.4 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 1.3.1.4 of TIM Rqts Traceability Matrix document states: ""Power-down warning message."" 1.3.1.4 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1306,Incomplete Trace for MU FSW 1.3.1.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 1.3.1.3 of TIM Rqts Traceability Matrix document states: ""Time Message."" 1.3.1.3 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1305,Incomplete Trace for MU FSW 1.3.1.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 1.3.1.2 of TIM Rqts Traceability Matrix document states: ""ACS Status Message."" 1.3.1.2 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1304,Incomplete Trace for MU FSW 1.3.1.1 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 1.3.1.1 of TIM Rqts Traceability Matrix document states: ""Time Sync mode code."" 1.3.1.1 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1303,Incorrect Trace for MU FSW 7.2.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.2.2 states: ""The TIM shall remain in safing mode, once initiated by the spacecraft, until receipt of specific commands from the spacecraft to transition to another mode."" The trace to MU FSW Section 7.2.2 is listed as traced to SMRD 5.4.13. This requirement does not appear to be a valid trace. Provide a valid requirement trace.",1/22/07
ProjectC - TIM - 1302,Incorrect Trace for MU FSW 7.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.2 states: ""After safing mode has been commanded by the spacecraft, the MU shall maintain the power-down-safe configuration until commanded to another mode by the spacecraft."" The trace to MU FSW Section 7.2 is listed as traced to SMRD 5.4.15. This requirement does not appear to be a valid trace. Provide a valid requirement trace.",1/22/07
ProjectC - TIM - 1301,Incorrect Trace for MU FSW 7.2.1 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.2.1 states: ""TIM operational modes shall not inhibit the safing command from the spacecraft to place it into safing mode."" The trace to MU FSW Section 7.2.1 is listed as traced to SMRD 5.4.12. This requirement does not appear to be the correct trace. Provide a valid requirement trace.",1/22/07
ProjectC - TIM - 1300,Incomplete Trace for MU FSW 3.1.15 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.15 of TIM Rqts Traceability Matrix document states: ""Instrument science telemetry time stamp error shall be less than or equal to 0.1 seconds, with respect to the current spacecraft clock."" 3.1.15 is traced to ""Derived"". If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1299,Incomplete Trace for MU FSW 3.1.7 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.7 of TIM Rqts Traceability Matrix document states: ""The MU shall ensure that timetags are synchronized with S/C time to 0.1 sec or better."" 3.1.7 is traced to ""Derived"". If possible, this should be traced to a specific requirement.",1/22/07
ProjectC - TIM - 1298,Incomplete Trace for TPS Control 1.2 of TIM Rqts Traceability Matrix document,4,"TPS Control Section 1.2 of TIM Rqts Traceability Matrix document states: ""The TPS shall support an INERTIAL TARGETING MODE using joint feedback and knowledge of the spacecraft attitude and position state to point the platform at a given inertial target."" 1.2 is traced to SMRD requirement 5.4.6. This requirement states: ""The TIM instrument assembly shall be capable of performing instrument calibration maneuvers independent of the spacecraft attitude while the satellite is nadir pointing and in Normal Operations Mode."" An additional requirement trace should be provided since no mention of INERTIAL TARGETING MODE was made in the SMRD trace provided. Please provide additional requirement traces.",1/22/07
