TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectA - TIM - 1863,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.8.3 inconsistent with RVM and fsw_test_02,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_02 requirement text. The RVM and test script text for the ""Memory Scrub"" is different than the SRS in that the RVM and test script text state: ""This function will also refresh the EEPROM contents"", and the SRS states: ""This function will also refresh the EEPROM and SRAM contents."" The EngCntrl V1.2 SRS discusses refreshing the EEPROM and SRAM contents and the RVM and Test Script version of the requirement do not. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.8.3: Memory Scrub The Memory Scrub function is used to check the EEPROM and SRAM space for correctable EDAC errors started at the address defined in the command parameters. This function will also refresh the EEPROM and SRAM contents. Referenced Test Script Requirement 3.8.3: Memory Scrub The Memory Scrub function is used to check the EEPROM and SRAM space for correctable EDAC errors started at the address defined in the command parameters. This function will also refresh the EEPROM contents. Referenced RVM Requirement 3.8.3: Memory Scrub The Memory Scrub function is used to check the EEPROM and SRAM space for correctable EDAC errors started at the address defined in the command parameters. This function will also refresh the EEPROM contents.",7/6/05
ProjectA - TIM - 1862,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.8.2 inconsistent with RVM and fsw_test_02,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_02 requirement text. The RVM and test script text for the ""Checksum Calculation"" is different than the SRS in that the RVM and test script text discuss the requirement in terms of an XCALCKSM and an XSTARTSW command, and the SRS discusses a BCALCKSM and a BSTARTSW command. The command names are different in the versions of the requirement text. No reference to the XSTARTSW or XCALCKSM commands are found in the EngCntrl V1.2 SRS. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.8.2: Checksum Calculation The Checksum Calculation function may be initiated by either a BCALCKSM command or a BSTARTSW command. The function will perform the slightly different steps depending on the requestor. Referenced Test Script Requirement 3.8.2: Checksum Calculation The Checksum Calculation function may be initiated by either a XCALCKSM command or a XSTARTSW command. The function will perform the slightly different steps depending on the requestor. Referenced RVM Requirement 3.8.2: Checksum Calculation The Checksum Calculation function may be initiated by either a XCALCKSM command or a XSTARTSW command. The function will perform the slightly different steps depending on the requestor.",7/6/05
ProjectA - TIM - 1861,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.7.3.8.6.9 inconsistent with RVM and fsw_test_27,3,"The EngCntrl SRS does not agree with the RVM and fsw_test_27 requirement text. The RVM and test script text for the ""Neutralizer Current 5% Error"" is different than the SRS in that the test script text contains additional data for requirement 3.7.3.8.6.10. The intended text for requirement 3.7.3.8.6.9 is present in all three sources. There appears to be an editorial error. This leads to the question about configuration management and whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.7.3.8.6.9: Neutralizer Current 5% Error The Neutralizer Current 5% Error Flag shall be set when the value of the measured Neutralizer Current differs from the value in the currently selected Throttle Table entry by more than 5% Referenced Test Script Requirement 3.7.3.8.6.9: Neutralizer Current 5% Error The Neutralizer Current 5% Error Flag shall be set when the value of the measured Neutralizer Current differs from the value in the currently selected Throttle Table entry by more than 5% 3.7.3.8.6.10 Neutralizer Current 10% Error The Neutralizer Current Referenced RVM Requirement 3.7.3.8.6.9: Neutralizer Current 5% Error The Neutralizer Current 5% Error Flag shall be set when the value of the measured Neutralizer Current differs from the value in the currently selected Throttle Table entry by more than 5% 3.7.3.8.6.10 Neutralizer Current 10% Error The Neutralizer Current",7/5/05
ProjectA - TIM - 1860,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.7.3.3.2.3 inconsistent with RVM and fsw_test_11,3,"The EngCntrl SRS does not agree with the RVM and fsw_test_11 requirement text. The RVM and test script text for the ""Standby Mode"" is different than the SRS in that the SRS provides more detailed information on the Standby Procedures. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.7.3.3.2.3: Open Upstream Latch Valve 2 If the XFS MODE is set for NORMAL (non-single plenum mode), command the Cathode Flow upstream latch valve to OPEN If the XFS MODE is NOT set for NORMAL (non-single plenum mode), command the single plenum latch valve to OPEN If the XFS MODE is set for SINGLE PLENUM MAIN mode, command the cathode flow upstream latch valve to CLOSED If the XFS MODE is set for SINGLE CATHODE MAIN mode, command the main flow upstream latch valve to CLOSED Referenced Test Script Requirement 3.7.3.3.2.3: Open Upstream Latch Valve 2 If the XFS MODE is set for NORMAL (non-single plenum mode) command the Cathode Flow upstream latch valve to OPEN If the XFS MODE is NOT set for NORMAL (non-s ingle plenum mode) command the single plenum latch valve to OPEN Referenced RVM Requirement 3.7.3.3.2.3: Open Upstream Latch Valve 2 If the XFS MODE is set for NORMAL (non-single plenum mode), command the Cathode Flow upstream latch valve to OPEN If the XFS MODE is NOT set for NORMAL (non-single plenum mode), command the single plenum latch valve to OPEN",7/5/05
ProjectA - TIM - 1859,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.16 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.16 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.16: Discharge Voltage 10% Error The Discharge Voltage 10% Error Flag shall be set when the value of the measured Discharge Voltage differs from the value in the currently selected Throttle Table entry by more than 10%,7/5/05
ProjectA - TIM - 1858,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.15 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.15 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.15: Discharge Voltage 5% Error The Discharge Voltage 5% Error Flag shall be set when the value of the measured Discharge Voltage differs from the value in the currently selected Throttle Table entry by more than 5%,7/5/05
ProjectA - TIM - 1857,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.14 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.14 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.14: Discharge Current 10% Error The Discharge Current 10% Error Flag shall be set when the value of the measured Discharge Current differs from the value in the currently selected Throttle Table entry by more than 10%,7/5/05
ProjectA - TIM - 1856,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.13 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.13 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.13: Discharge Current 5% Error The Discharge Current 5% Error Flag shall be set when the value of the measured Discharge Current differs from the value in the currently selected Throttle Table entry by more than 5%,7/5/05
ProjectA - TIM - 1855,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.12 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.12 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.12: Neutralizer Voltage 10% Error The Neutralizer Voltage 10% Error Flag shall be set when the value of the measured Neutralizer Voltage differs from the value in the currently selected Throttle Table entry by more than 10%,7/5/05
ProjectA - TIM - 1854,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.11 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.11 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.11: Neutralizer Voltage 5% Error The Neutralizer Voltage 5% Error Flag shall be set when the value of the measured Neutralizer Voltage differs from the value in the currently selected Throttle Table entry by more than 5%,7/5/05
ProjectA - TIM - 1853,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.8.6.10 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.8.6.10 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.8.6.10: Neutralizer Current 10% Error The Neutralizer Current 10% Error Flag shall be set when the value of the measured Neutralizer Current differs from the value in the currently selected Throttle Table entry by more than 10%,7/5/05
ProjectA - TIM - 1852,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.7.3.3 inconsistent with RVM and fsw_test_11,3,"The EngCntrl SRS does not agree with the RVM and fsw_test_11 requirement text. The RVM and test script text for the ""Standby Mode"" is different than the SRS in that the SRS provides more detailed information on the Standby Procedures. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.7.3.3: Standby Mode The Operational software shall perform a Standby Procedure upon transitioning the Engine into the STANDBY mode from the SAFE mode. The Operational software is not required to execute the Standby Procedure when transitioning the Engine into the STANDBY mode from any mode other than SAFE mode. The steps of this procedure may be executed in any order. Referenced Test Script Requirement 3.7.3.3: Standby Mode The Operational software shall perform a Standby Procedure upon transitioning the Engine into the STANDBY mode. Referenced RVM Requirement 3.7.3.3: Standby Mode The Operational software shall perform a Standby Procedure upon transitioning the Engine into the STANDBY mode.",7/1/05
ProjectA - TIM - 1851,EngCntrl Test Scripts: EngCntrl SRS requirement 3.7.3.2.2.6 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.7.3.2.2.6 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.7.3.2.2.6: Close XFS Valves (Step 6) Command all remaining latch valves to be closed (Latch vales 3 through 20). Only two latch valves will be commanded for each 1Hz control cycle. This step will repeat until all required latch valves have been commanded closed.,7/1/05
ProjectA - TIM - 1850,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.7.3.2.2.5 inconsistent with RVM and fsw_test_09,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_09 requirement text. The RVM and test script text for the ""Close XFS Valves (Step 5 )"" is different than the SRS in that the RVM and test script provide more detailed information on commanding the solenoid valves. Also, the SRS requirement title for requirement 3.7.3.2.2.5 is ""Stop Solenoid Valves (Step 5) "", and the RVM and test script requirement title for requirement 3.7.3.2.2.5 is ""Close XFS Valves (Step 5 )"". Also the RVM and test script requirement repeats the statement: ""Command all latch valves to be closed. (Latch Valves 1 through 20)."" This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.7.3.2.2.5: Stop Solenoid Valves (Step 5) Command all solenoid valves to stop cycling (Solenoid valves 1 through 8). Command latch valves 1 and 2 to be closed. Referenced Test Script Requirement 3.7.3.2.2.5: Close XFS Valves (Step 5 ) Command all solenoid valves to stop cycling (Solenoid valves 1 through 8). Command all latch valves to be closed. (Latch Valves 1 through 20). Command all latch valves to be closed. (Latch Valves 1 through 20). Only two latch valves will be commanded for each 1Hz Control Loop. This step will repeat until all latch valves have been commanded closed.",7/1/05
ProjectA - TIM - 1849,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.7.2.2.2 inconsistent with RVM and fsw_test_12,3,"The EngCntrl SRS does not agree with the RVM and fsw_test_12 requirement text. The RVM and test script text for the ""Mode Exit"" is different than the SRS in that the RVM and test script is an incomplete requirement. It appears as though the requirement has been cut off in the middle of the requirement text. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.7.2.2.2: Mode Exit The Operational software shall be able to transition the Engine from STANDBY mode into any other Engine mode. The Operational Software shall transition the Engine from STANDBY mode into XFS INITIALIZE mode when both the Standby Procedure has completed and a XINITXFS command is received. The Operational Software shall transition the Engine from STANDBY mode into XFS ON mode when both the Standby Procedure has completed and a XRUNXFS command is received. The Operational Software shall transition the Engine from STANDBY mode into GRID CLEAR mode when both the Standby Procedure has completed and a XGRIDCLR command is received. The Operational Software shall transition the Engine from STANDBY mode into CATHODE CONDITION mode when both the Standby Procedure has completed and a XCATHCND command is received. The Operational Software shall transition the Engine from STANDBY mode into THRUST mode when both the Standby Procedure has completed and a XTHRSTON command is received. The Operational Software shall transition the Engine from STANDBY mode into SAFE mode when a XSAFESYS command is received. The Operational software shall indicate a STANDBY IN PROGRESS error when a command is received to leave the STANDBY mode and the Standby Procedure has not completed, the only exception to this is for the XSAFESYS command. Referenced Test Script Requirement 3.7.2.2.2: Mode Exit The Operational software shall be able to transition the Engine from STANDBY mode into any other Engine mode. The Operational Software shall transition the Engine from STANDBY mode into XFS Initialize mode when both the Standby Procedure has completed and a XINITX Referenced RVM Requirement 3.7.2.2.2: Mode Exit The Operational software shall be able to transition the Engine from STANDBY mode into any other Engine mode. The Operational Software shall transition the Engine from STANDBY mode into XFS INITIALIZE mode when both the Standby Procedure has completed and a XINITX",7/1/05
ProjectA - TIM - 1848,EngCntrl Test Scripts: EngCntrl SRS requirement 3.6.3.3.6 is missing from RVM and test scripts,2,The EngCntrl SRS requirement 3.6.3.3.6 is missing from the RVM and test scripts. This leads to the question as to whether or not the SRS is the baselined set of requirements. Referenced EngCntrl SRS Requirement 3.6.3.3.6: Close XFS Valves (Step 6) Command all remaining latch valves to be closed (Latch vales 3 through 20). Only two latch valves will be commanded for each 1Hz control cycle. This step will repeat until all required latch valves have been commanded closed.,7/1/05
ProjectA - TIM - 1847,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.6.3.3.5 inconsistent with RVM and fsw_test_01,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_01 requirement text. The RVM and test script text for the ""Close XFS Valves (Step 5 )"" is different than the SRS in that the RVM and test script provide more detailed information on commanding the solenoid valves. Also, the SRS requirement title for requirement 3.6.3.3.5 is ""Stop Solenoid Valves (Step 5) "", and the RVM and test script requirement title for requirement 3.6.3.3.5 is ""Close XFS Valves (Step 5 )"". This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.6.3.3.5: Stop Solenoid Valves (Step 5) Command all solenoid valves to stop cycling (Solenoid valves 1 through 8). Command latch valves 1 and 2 to be closed. Referenced Test Script Requirement 3.6.3.3.5: Close XFS Valves (Step 5 ) Command all solenoid valves to stop cycling (Solenoid valves 1 through 8 . Command all latch valves to be closed. (Latch Valves 1 through 20 . Only two latch valves will be commanded for each 1Hz Control Loop. This step will repeat until all latch valves have been commanded closed. Referenced RVM Requirement 3.6.3.3.5: Close XFS Valves (Step 5 ) Command all solenoid valves to stop cycling (Solenoid valves 1 through 8). Command all latch valves to be closed. (Latch Valves 1 through 20). Only two latch valves will be commanded for each 1Hz Control Loop. This step will repeat until all latch valves have been commanded closed.",7/1/05
ProjectA - TIM - 1846,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.6.3 inconsistent with RVM and fsw_test_01,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_01 requirement text. The RVM and test script text for the ""Mode Procedures"" is different than the SRS in that the RVM and test script discuss a 5-step Safe System procedure, and the SRS discusses a 6-step Safe System procedure. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.6.3: Mode Procedures The Safe System procedure executed by the Bootloader Software consists of a 6-step procedure. Each step of the procedure is executed during a single 1Hz control cycle, with step 6 repeating for several cycles prior to completion. Referenced Test Script Requirement 3.6.3: Mode Procedures The Safe System procedure executed by the Bootloader Software consists of a 5-step procedure. Each step of the procedure is executed during a single 1Hz control loop. Note: The following steps define all possible PPU addresses; this is due to the fact that the PPU address is a configurable element in the ProjectA EngCntrl Software. The Bootloader software could be executing this procedure prior to the value of the PPU Address knowledge being acquired via commands from the spacecraft by the EngCntrl Flight Software. Referenced RVM Requirement 3.6.3: Mode Procedures The Safe System procedure executed by the Bootloader Software consists of a 5-step procedure. Each step of the procedure is executed during a single 1Hz control loop. Note: The following steps define all possible PPU addresses; this is due to the fact that the PPU address is a configurable element in the ProjectA EngCntrl Software. The Bootloader software could be executing this procedure prior to the value of the PPU Address knowledge being acquired, via commands from the spacecraft, by the EngCntrl Flight Software.",7/1/05
ProjectA - TIM - 1845,Build 4.0 OBC Code: Body Occultation Thresholds Differ from Design,3,"OBC Bld 4.0 code implements Body Occultation thresholds which differ from those defined in the Design Notes. AcStaTable.h real_type BodyOccultationThr[3][NUM_OF_STA]; real_type SunOccultationThr[NUM_OF_STA]; AcStaTable.c /* Current parameters set to eliminate occultation */ { {-0.06975647374413, -0.06975647374413}, /* BodyOccultationThr[i][j] = cos(94) for 500 km orbit */ {-0.06975647374413, -0.06975647374413}, {-0.06975647374413, -0.06975647374413}}, { 0.88294759285893, /* SunOccultationThr[0] = cos(28) */ 0.88294759285893 }, /* SunOccultationThr[1] = cos(28) */ AcProcessSta.c /* Earth Occultation */ if ( pSta->StaDotBody[i] > AcStaTable.BodyOccultationThr[i][pSta->StaID] && AcTable.DefaultEnabled.OccultLogic ) /* Sun Occultation */ if ( pSta->StaDotSun > AcStaTable.SunOccultationThr[pSta->StaID] && AcTable.DefaultEnabled.OccultLogic ) ProjectA Design Note DN-ProjectA-ACS-011 Table 1. Selectable Star Tracker FDC Parameters ST_FDC_SUN_OCCULTATION_THRESHOLD Threshold for detecting Sun occultation expressed as a dot product 0.866 ST_FDC_EARTH_OCCULTATION_THRESHOLD Threshold for detecting Earth occultation expressed as a dot product 0.819 ST_FDC_MOON_OCCULTATION_THRESHOLD Threshold for detecting Moon occultation expressed as a dot product 0.906 ST_FDC_MARS_OCCULTATION_THRESHOLD Threshold for detecting Mars occultation expressed as a dot product 0.819 ST_FDC_VESTA_OCCULTATION_THRESHOLD Threshold for detecting Vesta occultation expressed as a dot product 0.174 ST_FDC_CERES_OCCULTATION_THRESHOLD Threshold for detecting Ceres occultation expressed as a dot product 0.174",7/1/05
ProjectA - TIM - 1844,Build 4.0 OBC Code: CSS Thresholds Differ from Design,3,"OBC Bld 4.0 code implements CSS threshold limits, which differ from those defined in the Design Notes. FileName: AcProcessCss.c ** CSS Current Test ** ** Verify that the detector outputs are within the valid operating range. ** Note that the pyramid detectors (denoted by i = 0,1) can have +/- current ** values, while the other detectors are limited to values >= 0. */ table_index = i; if ( i >= NUM_OF_CSS ) table_index -= NUM_OF_CSS; if ( pCss->CurrentRaw[i] < AcCssTable.MinDetectorCurrent[table_index]) /* only check underflow */ where accsstable.h real_type MinDetectorCurrent[NUM_OF_CSS]; /* Min value for valid detector */ accsstable.c -0.00125, /* MinDetectorCurrent (Amp) */ ProjectA Design Note DN-ProjectA-ACS-011 Attitude Control Subsystem Fault Detection and Correction Design 1.1 CSS Fault Detection and Correction 1.1.1 CSS Current Range Test The output current on each of the 16 detectors (8 on CSS side A and 8 on side B) will be monitored to determine whether it is in the acceptable range, defined by selectable lower and upper thresholds. Mnemonic CSS_FDC_CURRENT_LOW_THRESHOLD Description threshold for detecting out-of-range current Units Amps Default Value 0.0 Mnemonic CSS_FDC_CURRENT_HIGH_THRESHOLD Description High threshold for detecting out-of-range current Units Amps Default Value 0.500",7/1/05
ProjectA - TIM - 1843,"EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.5.2.2.1, RVM and fsw_test_05 inconsistent with each other",2,"The EngCntrl SRS, RVM,and fsw_test_05 requirement text do not agree. The test script text for the ""Report Telemetry Data"" is different than the SRS in that the test script provides more detailed information on updating the telemetry data. The RVM text is like the test script text with the exception of added commons, which changes the intent of the requirement. This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.5.2.2.1: Report Telemetry Data The EngCntrl Flight software shall update all telemetry data channels Referenced Test Script Requirement 3.5.2.2.1: Report Telemetry Data The EngCntrl Flight software shall update all values in all telemetry data packets except the programmable telemetry buffer packet 6 and the following telemetry data words: a) EngCntrl Data (Packet 0): Error history list Error count and Processing Time b) Status Data 1 (Packet 3): Continuous Dump values and Peek Memory values Referenced RVM Requirement 3.5.2.2.1: Report Telemetry Data The EngCntrl Flight software shall update all values in all telemetry data packets except the programmable telemetry buffer, packet 6, and the following telemetry data words: a) EngCntrl Data (Packet 0): Error history list, Error count and Processing Time b) Status Data 1 (Packet 3): Continuous Dump values and Peek Memory values",7/1/05
ProjectA - TIM - 1842,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.5.1.5.3 inconsistent with RVM and fsw_test_07,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_07 requirement text. The RVM and test script text for the ""Neutralizer Common Voltage"" is different than the SRS in that the RVM and test script text does not include: ""The EngCntrl Flight Software shall not indicate the Neutralizer Common error if the PPU Slice Power is reported to be OFF."" This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.5.1.5.3: Neutralizer Common Voltage The EngCntrl Flight Software shall indicate a Neutralizer Common error if the Neutralizer Common Voltage is measured to be less than 10v or greater than 90v. The EngCntrl Flight Software shall not indicate the Neutralizer Common error if the PPU Slice Power is reported to be OFF. Referenced Test Script Requirement 3.5.1.5.3: Neutralizer Common Voltage The EngCntrl Flight Software shall indicate a Neutralizer Common error if the Neutralizer Common Voltage is measured to be less than 10v or greater than 90v. Referenced RVM Requirement 3.5.1.5.3: Neutralizer Common Voltage The EngCntrl Flight Software shall indicate a Neutralizer Common error if the Neutralizer Common Voltage is measured to be less than 10v or greater than 90v.",7/1/05
ProjectA - TIM - 1841,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.5.1.5.2 inconsistent with RVM and fsw_test_07,2,"The EngCntrl SRS does not agree with the RVM and fsw_test_07 requirement text. The RVM and test script text for the ""High Voltage"" is different than the SRS in that the RVM and test script text does not include: ""The EngCntrl Flight Software shall indicate the High Voltage is OFF if the PPU Slice Power is reported to be OFF. "" This leads to the question as to whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.5.1.5.2: High Voltage The EngCntrl Flight Software shall indicate the High Voltage is ON if the measured line voltage is greater than or equal to 50v, otherwise the EngCntrl Flight Software shall indicate the High Voltage is OFF. The EngCntrl Flight Software shall indicate the High Voltage is OFF if the PPU Slice Power is reported to be OFF. Referenced Test Script Requirement 3.5.1.5.2: High Voltage The EngCntrl Flight Software shall indicate the High Voltage is ON if the measured line voltage is greater than or equal to 50v otherwise the EngCntrl Flight Software shall indicate the High Voltage is OFF. Referenced RVM Requirement 3.5.1.5.2: High Voltage The EngCntrl Flight Software shall indicate the High Voltage is ON if the measured line voltage is greater than or equal to 50v, otherwise the EngCntrl Flight Software shall indicate the High Voltage is OFF.",7/1/05
ProjectA - TIM - 1840,EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.5.1.4.3 inconsistent with RVM and fsw_test_07,3,"The EngCntrl SRS does not agree with the RVM and fsw_test_07 requirement text. The RVM and test script text for the ""Pressure Required Lookup Tables"" is different than the SRS in that the RVM and test script state: ""These tables are unique for each valves FCD..."", but the SRS states ""These tables are unique for each FCD..."". Note that 3.5.1.4.3 does not contain a ""shall"" statement; however, the text was included in the RVM and test scripts to be verified. If the functionality described is a ""requirement"" then the statement should be written as a ""shall"" statement. The inconsistent specification of the text leads to the question about configuration management and whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.5.1.4.3: Pressure Required Lookup Tables The Pressure Required Lookup Tables are the FCD correction table associated with the Main flow and Cathode flow FCDs. These tables are unique for each FCD, however there will only be two tables that will be always be used independent of the thruster selected. Referenced Test Script Requirement 3.5.1.4.3: Pressure Required Lookup Tables The Pressure Required Lookup Tables are the FCD correction table associated with the Main flow and Cathode flow FCDs. These tables are unique for each valves FCD however there will only be two tables that will be always be used independent of the thruster selected. Referenced RVM Requirement 3.5.1.4.3: Pressure Required Lookup Tables The Pressure Required Lookup Tables are the FCD correction table associated with the Main flow and Cathode flow FCDs. These tables are unique for each valves FCD, however there will only be two tables that will be always be used independent of the thruster selected.",7/1/05
ProjectA - TIM - 1839,Build 4.0 OBC Code: Non-Initialized Data Maintenance Issue,5,"IV&V verified that current coding prevents the following possible uses of uninitialized variables, however future changes may expose these vulnerabilities. Klocwork reported the following warnings: 1) Non-Initialized Data Module - AC_JetTorqueDistribution File accommandjet.c 'axis1, axis2, and axis3' may be used uninitialized in this function at line 572. This could happen under conditions - default is true at line 518. switch ( pJet->GndCmd.Packed.ControlSet ) { case CNT_ODD_ALL: case CNT_EVEN_ALL: { axis1 = Y_AXIS; axis2 = Z_AXIS; axis3 = X_AXIS; break; } 2) Non-Initialized Data Module - AC_ControlLaw File accontrollaw.c 'selecti' might be used uninitialized in this function at line 180. Variable 'selecti' declared at line 80 might be used uninitialized under conditions - pAcGlobal->ActuatorSelect==0 is true at line 113 and (pAcGlobal->Mode==DeltaVRCS)&&(pAcGlobal->Jet.GndCmd.Packed.DeltaVBurnCompleted==0) is true at line 114 and pAcGlobal->Jet.GndCmd.Packed.ControlSet==0 is false at line 117 and pAcGlobal->Jet.GndCmd.Packed.ControlSet==1 is false at line 119 and i<3 is true at line 151 and fabs(pControl->RateCmd.v[i])>AcControlTable.RateLimit[select[i]].v[i] is false at line 160 and (pAcGlobal->Slew.Mode!=SlewInProgress)&&(pControl->IntegratorOn[i]==1) is true at line 179 and pAcGlobal->Slew.Mode!=SlewInProgress is true at line 179 Analysis: Both cases are currently precluded by values of ControlSet. ControlSet is a bitfield 4 (unsigned int 4 bits). Since it is defined in acjet.h it is initially 0 and the current code assignments only assign values of 0 or 1. Hence the current code assignments preclude the code paths that could lead to the possible use uninitialized variables in these two cases; however, a maintenance risk exists.",7/1/05
ProjectA - TIM - 1838,"EngCntrl Test Scripts: EngCntrl SRS v1.2 requirement 3.5.1.2.3 inconsistent with RVM, fsw_test_06, and fsw_test_07",3,"The EngCntrl SRS does not agree with the RVM, fsw_test_06, and fsw_test_07 requirement text. The RVM, and the test script text in fsw_test_06 and fsw_test_07 for the ""PPU Data Correction "" is different than the SRS in that the RVM and test script discusses ""The EngCntrl Flight Software..."", but the SRS discusses ""The Operational Software..."". The intent of the requirement is the same; however, this leads to the question about configuration management and whether the approved SRS requirement was verified. Referenced EngCntrl SRS Requirement 3.5.1.2.3: PPU Data Correction The Operational Software shall adjust all of the analog values read from the PPU using calibration data for the unit. Referenced Test Script Requirement 3.5.1.2.3: PPU Data Correction The EngCntrl Flight Software shall adjust all of the analog values read from the PPU using calibration data for the unit. Referenced RVM Requirement 3.5.1.2.3: PPU Data Correction The EngCntrl Flight Software shall adjust all of the analog values read from the PPU using calibration data for the unit.",7/1/05
ProjectA - TIM - 1837,Build 4.0 OBC Code: Non-Initialized Data 'Jet2New' May be Used in AC_JetTorqueDistribution,3,"IV&V verified the possible use of an uninitialized variable. Klocwork reported the following warning: Non-Initialized Data Module - AC_JetTorqueDistribution File accommandjet.c 'Jet2New' might be used uninitialized in this function at line 830. Variable 'Jet2New' declared at line 500 might be used uninitialized under conditions - fabs(pJet->TorqueCmdAugMag)<=(6.055454452393343E-006) is false at line 637 and pJet->DutyCycle.v[1]<0.0 is true at line 815 and pJet->ControlJet[i]!=pJet->ControlJet1 && pJet->ControlJet[i]!=pJet->ControlJet2 && SIGN(CrsProduct[i]) != SIGN(CrsProduct[Jet2Index]) is false at line 820 Jet2New is referenced in line 830: pJet->ControlJet2 = Jet2New; TorqueMatrixWrk.m[0][1] = AcJetTable.JetForceMag[pJet->ControlJet2] * AcJetTable.JetNormTorq[pJet->ControlJet2][axis1]; TorqueMatrixWrk.m[1][1] = AcJetTable.JetForceMag[pJet->ControlJet2] * AcJetTable.JetNormTorq[pJet->ControlJet2][axis2]; TorqueMatrixWrk.m[2][1] = AcJetTable.JetForceMag[pJet->ControlJet2] * AcJetTable.JetNormTorq[pJet->ControlJet2][axis3]; Minv( TorqueMatrixWrk, & TorqueMatrixWrkInv ); MoV( & TorqueMatrixWrkInv, TorqueCmdWrk, A_B, & pJet->DutyCycle );",7/1/05
