TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectD - TIM - 1123,Downward Trace from KAV-3449,3,"The avionics requirement KAV-3449 ""The NIC shall monitor the ADCS at 10Hz or faster."" appears to have no downward trace. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1122,Downward Trace from KAV-3444,3,"The avionics requirement KAV-3444 ""The NIC shall monitor the flight processor with a watchdog timer."" appears to have no downward trace. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1121,Downward Trace from KAV-3268,3,"The avionics requirement KAV-3268 ""The Avionics shall select pixels of interest from the co-added CCD frame data for processing, upon command."" appears to be traced downward only to FSW1447, which specifies that LDE data collection start on command. This would not appear to cover much of the content of the requirement, e.g., ‰ÛÏselect pixels of interest‰Û. It would appear that some additional downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1120,Downward Trace from KAV-2960,3,"The avionics requirement KAV-2960 ""The Avionics shall co-add a minimum of 400 CCD frames without rollover."" appears to have no downward trace. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1119,Downward Trace from KAV-3847,3,"The avionics requirement KAV-3847 ""The Avionics shall transmit real-time engineering data after the Flight Segment has entered the Safe Attitude Hold Mode."" appears to have no downward trace. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1118,Downward Trace from KAV-1567,3,"The avionics requirement KAV-1567 ""The Avionics shall transition from Avionics Off mode to Idle mode in a controlled, repeatable sequence during Flight Segment Bootup Mode."" appears to have no downward trace (except to KAV requirements, which do not appear to trace downward to hardware or software requirements). It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1117,Downward Trace from KAV-3199,3,"The avionics requirement KAV-3199 ""The Avionics shall have a pixel data interface with the LDE."" appears to have no downward trace (except to two KAV requirements, which themselves have no downward traces beyond KAV). It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1116,Downward Trace from KAV-3373,3,"The avionics requirement KAV-3373 ""The Avionics shall provide data buffering for two rate sensors."" appears to have no downward trace. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1115,Downward Trace from KAV-4055,3,"The avionics requirement KAV-4055 ""The resolution of the Photometer temperatures used for engineering data shall be less than 1å¡ C."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/21/05
ProjectD - TIM - 1114,Requirement SC524 appears to be childless,3,"The spacecraft requirement SC524, ""Upon entering Emergency Mode, the spacecraft fault detection and response process shall autonomously configure the Flight Segment to receive and execute commands from the ground."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1113,Requirement SC523 appears to be childless,3,"The spacecraft requirement SC523, ""The Flight Segment shall be capable of entering a designated safe configuration via ground command."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1112,Requirement SC422 appears to be childless,3,"The spacecraft requirement SC422, ""Survival heater circuits shall remain on during undervoltage occurrences"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1111,Requirement SC2467 appears to be childless,3,"The spacecraft requirement SC2467, ""The Flight Segment shall provide onboard autonomous operations of:- command verification - command execution - momentum management - thermal control - onboard memory management."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1110,Requirement SC2465 appears to be childless,3,"The spacecraft requirement SC2465, ""No single fault shall cause the Spccecraft to prevent the activation of its attitude control system following launch vehicle separation."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Updated on Sept 28, 2005 with links to Ref1021.",10/6/05
ProjectD - TIM - 1109,Requirement SC2455 appears to be childless,3,"The spacecraft requirement SC2455, ""The Spacecraft software shall tolerate multiple indications of a single fault."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Updated Sept 28 with links to Ref 1016 and Ref1023",10/6/05
ProjectD - TIM - 1108,Requirement SC2454 appears to be childless,3,"The spacecraft requirement SC2454, ""The Spacecraft shall respond only when a failed test meets prescribed persistence criteria."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Updated Sept 28, 2005 with links to Ref1023, Ref1021 and Ref1016.",10/6/05
ProjectD - TIM - 1107,Requirement SC2453 appears to be childless,3,"The spacecraft requirement SC2453, ""When a mission critical event requires initiation or termination via autonomous event detection, physically or functionally redundant event detectors shall be used."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1106,Requirement SC2452 appears to be childless,3,"The spacecraft requirement SC2452, ""When an autonomously detected error causes a severe response (e.g. downlink loss, large use of expendables), physically or functionally redundant error detectors shall be used."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1105,Requirement SC2451 appears to be childless,3,"The spacecraft requirement SC2451, ""Monitors used by Flight Segment fault protection shall be available for downlinking in engineering telemetry."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1104,Requirement SC2450 appears to be childless,3,"The spacecraft requirement SC2450, ""The Spacecraft shall perform limit checks on sensed or computed data that is to be subsequently checked for limit violations."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Spec updated Sept 28, 2005 with links to REf1016, Ref1021, Ref1023 and Ref1031.",10/6/05
ProjectD - TIM - 1103,Requirement SC2448 appears to be childless,3,"The spacecraft requirement SC2448, ""The Spacecraft shall monitor engineering data points for limit violations."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Spec updated Sept. 28 with links to Ref1023, Ref1031, Ref1016 and Ref1021.",10/6/05
ProjectD - TIM - 1102,Requirement SC2446 appears to be childless,3,"The spacecraft requirement SC2446, ""Flight Segment fault protection shall be designed to assure safe and verifiable testing of the entire Flight Segment, including the Flight Segment Fault Protection."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1101,Requirement SC2445 appears to be childless,3,"The spacecraft requirement SC2445, ""Inadvertent activation of a fault protection response during flight operations shall not have any lasting adverse effects on the Flight Segment."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. This requirement was changed from shall to should.",10/6/05
ProjectD - TIM - 1100,Requirement SC2443 appears to be childless,3,"The spacecraft requirement SC2443, ""Flight Segment fault protection shall ensure the Flight Segment can survive pointing faults."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. Requirement was deleted from spec prior to Sept 2005.",10/6/05
ProjectD - TIM - 1099,Requirement SC2442 appears to be childless,3,"The spacecraft requirement SC2442, ""Flight Segment fault protection should conserve non-renewable resources (e.g., hydrazine, EEPROM writes, ON/OFF cycles, battery cycles, etc.,) during autonomous fault responses."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1098,Requirement SC2426 appears to be childless,3,"The spacecraft requirement SC2426, ""Spacecraft fault protection shall detect the loss of fine pointing lock and operate in coarse pointing."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1097,Requirement SC2421 appears to be childless,3,"The spacecraft requirement SC2421, ""Safe Mode shall provide the capability for both autonomous and ground initiated momentum unloading."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1096,Requirement SC2420 appears to be childless,3,"The spacecraft requirement SC2420, ""The Spacecraft shall provide the capability to establish and maintain communications with the ground during Safe Mode."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications. The spec was updated on Sept 28 with links to Ref1021 and Ref1023",10/6/05
ProjectD - TIM - 1095,Requirement SC2419 appears to be childless,3,"The spacecraft requirement SC2419, ""The Spacecraft shall be capable of autonomously maintaining Safe Mode."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1094,Requirement SC2417 appears to be childless,3,"The spacecraft requirement SC2417, ""Once the Spacecraft enters Safe Attitude Hold Mode, the Spacecraft shall remain in this mode until commanded."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1093,Requirement SC2415 appears to be childless,3,"The spacecraft requirement SC2415, ""Once the Spacecraft enters Safe Attitude Hold Mode, the Spacecraft shall remain in this mode until ground commanded or until faults result in the need to transition to Safe Mode or Emergency Mode."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1092,Requirement SC2250 appears to be childless,3,"The spacecraft requirement SC2250, ""The Photometer shall send a record of all faults and actions taken to the Spacecraft."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics and Photometer implications.",10/6/05
ProjectD - TIM - 1091,Requirement SC2179 appears to be childless,3,"The spacecraft requirement SC2719, ""ADCS shall be designed to change from Point-Fine to Point-Coarse, perform a 90 degree roll maneuver, and change from Point-Coarse to Point-Fine within 30 minutes."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1090,Requirement SC2172 appears to be childless,3,"The spacecraft requirement SC2172, ""The Spacecraft shall be placed in Safe Attitude Hold if a scheduled roll maneuver is not initiated at the expected time."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1089,Requirement SC2165 appears childless,3,"The spacecraft requirement SC2165, ""The Spacecraft shall process and transmit science data during the Commissioning Phase on command"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1088,Requirement SC2136 appears to be childless,3,"The spacecraft requirement SC2136, ""The Spacecraft shall have Fault Protection during Commanded Spacecraft Initialization Mode as documented in Contractor2 SP0039-903, Fault Protection Design Document"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1087,Requirement SC2076 appears to be childless,3,"The spacecraft requirement SC2076, ""The Spacecraft shall have Fault Protection during Commanded Photometer Initialization Mode as documented in Contractor2 SP0039-903, Fault Protection Design Document"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1086,Requirement SC2075 appears to be childless,3,"The spacecraft requirement SC2075, ""The Spacecraft shall have Fault Protection during Autonomous Spacecraft Initialization as documented in Contractor2 SP0039-903, Fault Protection Design Document"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1085,Requirement SC2074 appears to be childless,3,"The spacecraft requirement SC2074, ""The Spacecraft shall be capable of autonomously transmitting real-time engineering data after the Flight Segment has entered the Safe Mode"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1084,Requirement SC184 appears to be childless,3,"The spacecraft requirement SC184, ""The Spacecraft shall shed power to the Non-Essential Bus and Payload Bus during safe mode"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1083,Requirement SC1475 appears to be childless,3,"The spacecraft requirement SC1475, ""The status of enable/disable parameters and other pertinent parameters shall be telemetered."", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",10/6/05
ProjectD - TIM - 1082,Requirement SC1474 appears to be redundant,3,"The spacecraft requirement SC1459, ""Fault detection enable/disable, trigger, and persistence values should be selected to ensure safety but not ‰ÛÏhair triggered‰Û to cause inadvertent F/P entry/ execution."" appears to be redundant with SC1460.",10/6/05
ProjectD - TIM - 1081,Downward Trace from SC2453,3,"The spacecraft requirement SC2453 ""When a mission critical event requires initiation or termination via autonomous event detection, physically or functionally redundant event detectors shall be used."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1080,Downward Trace from SC2452,3,"The spacecraft requirement SC2452 ""When an autonomously detected error causes a severe response (e.g. downlink loss, large use of expendables), physically or functionally redundant error detectors shall be used."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1079,Downward Trace from SC2641,3,"The spacecraft requirement SC2641 ""The Spacecraft shall prevent frozen thruster firings."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1078,Downward Trace from SC431,3,"The spacecraft requirement SC431 ""No single failure in the command and telemetry data bus electrical interface circuit on either the Photometer side of the interface or the Spacecraft data bus side of the interface shall cause the Photometer to lose the capability to communicate with either the primary or redundant data buses. (TBD)"" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1077,Downward Trace from SC2064,3,"The spacecraft requirement SC2064 ""Hardware and software state and status that affect photometer performance shall be acquired. (TBD)"" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1076,Downward Trace from KAV-3204,3,"The avionics requirement KAV-3204 ""When a pixel co-add value reaches its rollover value, the Avionics shall truncate the overflow value, store the remainder, then continue co-adding from that result."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or some software spec would be appropriate.",10/3/05
ProjectD - TIM - 1075,Downward Trace from SC208,3,"The spacecraft requirement SC208 ""The Attitude Control Subsystem shall be sized to perform momentum dumps no less than every 6 (TBR) days."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1074,Downward Trace from SC2112,3,"The spacecraft requirement SC2112 ""The Spacecraft shall be capable of transmitting to the ground Alternate Playback photometric data upon failure of the HGA boom articulation."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1073,Downward Trace from SC2111,3,"The spacecraft requirement SC2111 ""The Spacecraft shall be capable of transmitting to the ground Alternate Playback photometric data upon failure of the HGA gimbal."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1072,Downward Trace from SC145,3,"The spacecraft requirement SC145 ""The Spacecraft shall be designed to communicate with the DSMS without impacting the gathering or precision of Photometric data."" does not appear to be traced downward. It would appear that some downward trace(s) to hardware specs and/or the KAV spec would be appropriate.",10/3/05
ProjectD - TIM - 1071,KAV-3270 Statement May Need Improvement.,3,"For avionics requirement KAV-3270 ‰ÛÏThe Avionics shall bin overclocked pixels into 1100 one-pixel targets, per channel, as part of the long cadence masked smear data.‰Û, the upward trace is to SC2293 ‰ÛÏThe Spacecraft shall process smear level plus dark current on each column per channel as part of the long cadence collateral data.‰Û and the downward trace is to FSW2003 ‰ÛÏThe FSW shall bin masked pixels into 1100 one-pixel targets, per channel, as part of the long cadence masked smear data.‰Û; should the KAV requirement reference ‰ÛÏmasked‰Û pixels rather than ‰ÛÏoverclocked‰Û pixels?",9/30/05
ProjectD - TIM - 1070,More Complete Downward Trace from KAV-2128,3,"The avionics requirement KAV-2128 ‰ÛÏThe Avionics shall utilize the LDE short cadence timing signal to signal to FSW that short cadence data is ready for processing."" appears only to be traced downward to two KAV requirements which require the SDA/SFDA to generate associated interrupts. It would appear that this KAV requirement also implies a software response.",9/30/05
ProjectD - TIM - 1069,More Complete Downward Trace from KAV-3855,3,"The avionics requirement KAV-3855 ‰ÛÏWhile maneuvering into the safe state attitude, the Avionics shall maintain Sun avoidance constraints at all times.‰Û, apparently has a single existing downward trace (FSW377). This FSW requirement appears to be about computing a modeled sun vector, while the KAV requirement seems to be mainly about a particular use of modeled sun vector, which is not addressed in the FSW trace.",9/30/05
ProjectD - TIM - 1068,More Complete Downward Trace from KAV-3853,3,"The avionics requirement KAV-3853 ‰ÛÏThe Avionics shall be capable of autonomously maintaining Standby Mode.‰Û appears to have a single existing downward trace (FSW1757), which is about changing the mode (it requires that the Flight Segment mode be changed upon command - but does not say ‰ÛÏonly on command‰Û). The KAV requirement seems to be about not changing the mode. Thus, it appears the only existing FSW trace does not entirely cover the KAV requirement. A similar comment would seem to apply to KAV-3858 ‰ÛÏOnce the Spacecraft enters Safe Mode, the Avionics shall remain in Standby mode until commanded.‰Û, also traced (only) to FSW1757.",9/30/05
ProjectD - TIM - 1067,More Complete Downward Trace from KAV-3836,3,"The avionics requirement KAV-3836 ‰ÛÏThe Avionics shall collect, process, and store engineering data after the Avionics are booted up.‰Û apparently has a single downward trace (FSW86), which seems only to require that the ‰ÛÏdefault‰Û mode be entered following boot-up. Presumably some other downward trace should cover the requirement to collect, process, and store engineering data in ‰ÛÏdefault‰Û mode.",9/30/05
ProjectD - TIM - 1066,More Complete Downward Trace from KAV-3857,3,"For avionics requirement KAV-3857 ‰ÛÏThe Avionics shall support the capability for both autonomous and ground initiated momentum dumping in all modes which have ADCS sensing and control available.‰Û, the two existing FSW traces mandate the determination of current and desired momentum states, but do not appear to actually trigger/implement any momentum dumping. Perhaps a trace to FSW1806 would at least partially solve this apparent omission.",9/30/05
ProjectD - TIM - 1065,More Complete Downward Trace from KAV-4002,3,"The avionics requirement KAV-4002 ‰ÛÏThe Avionics shall provide thruster on/off commanding status and commanded thruster fire duration, per firing, monitoring for 8 thrusters.‰Û, appears to currently have only a single FSW trace, FSW465 ‰ÛÏThe FSW shall enable or disable commanding of the Thrusters on command. NOTE: A software command can be sent to enable or disable the commanding of the thrusters.‰Û. This does not appear to address thruster monitoring, which seems to be the main subject of the KAV requirement. Possibly FSW464 and/or FSW1329 would be appropriate additional traces.",9/30/05
ProjectD - TIM - 1064,Downward Trace from KAV-2900,3,"The avionics requirement KAV-2900 ‰ÛÏThe Avionics shall timestamp all science and collateral data with VTC.‰Û does not appear to be traced downward to FSW. It would appear that traces to FSW1458 and FSW1459, and possibly additional traces to cover collateral data, would be appropriate.",9/30/05
ProjectD - TIM - 1063,More Complete Downward Trace from KAV-3242,3,"The avionics requirement KAV-3242 ‰ÛÏThe Avionics shall store a FGS target aperture table, a ""small aperture"" target definition table, and a ""large aperture"" target definition table.‰Û has two existing downward traces to FSW, both of which appear to be concerned with apertures. It would appear that the apparent lack of traces to target definition tables could be rectified by also tracing FSW2077 and FSW503.",9/30/05
ProjectD - TIM - 1062,More Complete Downward Trace from KAV-3127,3,"The avionics requirement KAV-3127 ‰ÛÏBinning for collateral data shall be performed after data has been digitized.‰Û has five existing downward traces, none of which cite long cadence masked smear. It would appear that this apparent omission could be rectified by a downward trace to FSW2003 ‰ÛÏThe FSW shall bin masked pixels into 1100 one-pixel targets, per channel, as part of the long cadence masked smear data.‰Û.",9/30/05
ProjectD - TIM - 1061,Downward Trace from KAV-2274,3,"The avionics requirement KAV-2274 ‰ÛÏThe Avionics shall protect against a single lost data element causing the loss of multiple data elements which violate the contiguous data stream requirement.‰Û does not appear to be traced downward. It would appear that a trace to some FSW requirement, perhaps FSW1492, would be appropriate.",9/30/05
ProjectD - TIM - 1060,More Complete Downward Trace from KAV-3171,3,"The avionics requirement KAV-3171 ‰ÛÏThe target identification data shall survive a loss of power.‰Û has existing downward traces which appear to be only concerned with long cadence, short cadence, background, and utility target definition tables . It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the requirement for FGS target definition data, perhaps to FSW1409.",9/29/05
ProjectD - TIM - 1059,More Complete Downward Trace from KAV-3170,3,"The avionics requirement KAV-3170 ‰ÛÏThe target identification data shall be updatable.‰Û has existing downward traces which appear to be only concerned with long cadence, short cadence, background, and utility target definition tables, and the CCD Channel Pixel Offset Table. It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the requirement for FGS target definition data, perhaps to FSW500 and/or FSW503.",9/29/05
ProjectD - TIM - 1058,More Complete Downward Trace from KAV-3075,3,"The avionics requirement KAV-3075 ‰ÛÏThe Avionics shall store and utilize target identification data.‰Û has existing downward traces which appear to be only concerned with long cadence, short cadence, background, and utility target definition tables . It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the requirement for FGS target definition data, perhaps to FSW503.",9/29/05
ProjectD - TIM - 1057,More Complete Downward Trace from KAV-3168,3,"The avionics requirement KAV-3168 ‰ÛÏData required to process focal plane data shall be stored such that loss of power does not erase it.‰Û has existing downward traces which appear to be only concerned with science and background aperture data. It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the requirement for FGS aperture data, perhaps to FSW1409.",9/29/05
ProjectD - TIM - 1056,More Complete Downward Trace from KAV-2553,3,"The avionics requirement KAV-2553 ‰ÛÏThe target aperture data shall be formatted and stored such that it can be updated.‰Û has existing downward traces which appear to be only concerned with science and background aperture data. It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the requirement for FGS aperture data, perhaps to FSW2068 and/or FSW500.",9/29/05
ProjectD - TIM - 1055,More Complete Downward Trace from KAV-3232,3,The avionics requirement KAV-3232 ‰ÛÏThe Avionics shall tag science and collateral data for unique identification by the ground segment.‰Û has existing downward traces which appear to be only concerned science data. It would appear that some additional requirement trace (or expansion of FSW requirement) is needed to implement the portion of the requirement referencing collateral data.,9/29/05
ProjectD - TIM - 1054,More Complete Downward Trace from KAV-4360,3,"The Avionics requirement KAV-4360 ‰ÛÏThe Avionics shall process & store short cadence data in at least 60 equally spaced data samples per hour.‰Û is apparently currently traced downward only to FSW1465 ""The FSW shall process all science data within the shortest supported integration period as defined in the 569800 (FS ICD). NOTE: Supported CCD integration intervals range from 2.5 +/-0.25 seconds to 8.0 +/-0.25 seconds."". It would appear that FSW1475 ‰ÛÏThe FSW shall be capable of supporting a minimum short cadence memory accumulation of 49 (TBR) seconds.‰Û should also be traced.",9/29/05
ProjectD - TIM - 1053,More Complete Downward Trace from KAV-4338,3,"The Avionics requirement KAV-4338 ‰ÛÏThe Avionics shall process & store long cadence target data in at least 4 equally spaced data samples per hour.‰Û is currently traced downward only to FSW1465 ""The FSW shall process all science data within the shortest supported integration period as defined in the 569800 (FS ICD) NOTE: Supported CCD integration intervals range from 2.5 +/-0.25 seconds to 8.0 +/-0.25 seconds."". It would appear that FSW1469 ‰ÛÏThe FSW shall be capable of supporting a minimum long cadence memory accumulation of 795 (TBR) seconds.‰Û should also be traced.",9/29/05
ProjectD - TIM - 1052,Possible Inconsistency Between KAV-2966 and its Downward Trace,3,"The avionics requirement KAV-2966 ‰ÛÏThe Avionics shall configure the LDE short cadence time periods. Note: Each cadence accumulation period shall be made up of integration periods of between 2.5 and 8.0 +/- 0.2 seconds each, per ProjectD.DFM.SYS.031.‰Û appears to have a tighter tolerance on integration periods than its downward traced requirement FSW1465 ‰ÛÏThe FSW shall process all science data within the shortest supported integration period as defined in the 569800 (FS ICD). NOTE: Supported CCD integration intervals range from 2.5 +/-0.25 seconds to 8.0 +/-0.25 seconds.‰Û. Generally, one would expect that tolerances being traced downward would be the same or tighter.",9/29/05
ProjectD - TIM - 1051,Downward Trace from KAV-3534,3,"The avionics requirement KAV-3534 ‰ÛÏThe Avionics shall be capable of selecting from multiple software images.‰Û does not appear to be traced downward. It would appear that a trace to some FSW requirement(s), perhaps FSW1978, FSW1967, and/or FSW918, and/or to some other avionics component, would be appropriate.",9/29/05
ProjectD - TIM - 1050,Downward Trace from SC2243,3,"The spacecraft requirement SC2243 ‰ÛÏFSW shall collect and store engineering data for later downlink. NOTE: stored eng data:‰Û does not appear to be traced downward. It would appear that a trace to some KAV requirement, perhaps KAV-3836 ‰ÛÏThe Avionics shall collect, process, and store engineering data after the Avionics are booted up‰Û, would be appropriate.",9/29/05
ProjectD - TIM - 1049,Downward Trace from SC2237,3,"The spacecraft requirement SC2237 ‰ÛÏFSW shall collect and store engineering data for use in determining health and status of the Flight Segment.‰Û does not appear to be traced downward. It would appear that a trace to some KAV requirement, perhaps KAV-3836 ‰ÛÏThe Avionics shall collect, process, and store engineering data after the Avionics are booted up‰Û, would be appropriate.",9/29/05
ProjectD - TIM - 1048,More Complete Downward Trace from SC1454,3,"The spacecraft requirement SC1454 ‰ÛÏThe spacecraft software shall be designed, tested, and documented in accordance with the ProjectD Software Development Plan. Note: MIL-STD-498 provides guidance for the development and tailoring of the processes described in the Software Development Plan.‰Û, is currently traced downward to KAV-2510 ‰ÛÏSoftware testing shall be conducted in accordance with the Software Development Plan. Note: MIL-STD-498 provides guidance for the development and tailoring of the processes described in a Software Development Plan.‰Û This trace appears to cover the ‰ÛÏtesting‰Û content of the SC requirement, but not the ‰ÛÏdesign‰Û and ‰ÛÏdocumentation‰Û content.",9/27/05
ProjectD - TIM - 1047,More Complete Downward Trace from SC2464,3,"The spacecraft requirement SC2464 ‰ÛÏNo single fault shall cause the Spacecraft to activate its attitude control system before launch vehicle separation.‰Û is currently traced downward (only) to KAV-1754 ‰ÛThe Avionics design shall prevent the introduction of mission critical failures.‰Û. This KAV requirement seems much more generic than the SC requirement (e.g., no mention of prematurely activating attitude control, etc.), making it difficult to verify that all the content of the SC requirement has been satisfied at the lower level.",9/27/05
ProjectD - TIM - 1046,More Complete Downward Trace from SC2457,3,"The spacecraft requirement SC2457 ‰ÛÏFlight Segment fault protection shall allow ground operators to enable any previously disabled individual test or response.‰Û is currently traced downward (only) to KAV-4193 ‰ÛÏThe Avionics shall be capable of enabling and disabling fault protection on command.‰Û. This KAV requirement seems much more generic than the SC requirement (e.g., no mention of individual tests/responses, etc.), making it difficult to verify that all the content of the SC requirement has been satisfied at the lower level.",9/27/05
ProjectD - TIM - 1045,More Complete Downward Trace from SC2469,3,"The spacecraft requirement SC2469 ‰ÛÏFlight Segment fault protection shall allow ground operators to disable any previously enabled individual test or response in such a way that it cannot be autonomously re-enabled.‰Û is currently traced downward (only) to KAV-4193 ‰ÛÏThe Avionics shall be capable of enabling and disabling fault protection on command.‰Û. This KAV requirement seems much more generic than the SC requirement (e.g., no mention of individual tests/responses, autonomous re-enabling, etc.), making it difficult to verify that all the content of the SC requirement has been satisfied at the lower level.",9/27/05
ProjectD - TIM - 1044,Downward Trace from SC451,3,"The spacecraft requirement SC451 ‰ÛÏThe Spacecraft shall deliver data to the Photometer with formats and content as specified in the Flight Segment ICD.‰Û appears to have a single downward trace to the KAV spec, but that trace downward appears to lead to a ‰ÛÏwill‰Û statement (KAV-1639).",9/27/05
ProjectD - TIM - 1043,More Complete Downward Trace from SC255,3,"The spacecraft requirement SC255 ‰ÛÏThe Spacecraft shall be capable of receiving upload of data tables. Note: This data format and content are defined in the Command and Telemetry Handbook.‰Û appears to have 3 ""shall"" traces, and 1 ""will"" trace downward to KAV. The ‰ÛÏshall‰Û traces appear only to discuss the FGS tables, and the ‰ÛÏgeneric‰Û processing of uplink CFDP formatted packets; perhaps also tracing KAV-1304 ‰ÛÏThe Avionics shall be capable of data table updates. Note: Data table formats are found in the Command & Telemetry Handbook‰Û, would be appropriate to more completely cover the SC requirement.",9/27/05
